Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/M12_IN3.bam
YGL106W	86
YGR284C	380
YGR032W	155
YGR174C	18
YGR208W	194
YGL016W	260
YGR255C	73
YGR146C-A	0
YGL194C	23
YGL138C	1
YGR091W	37
YGR200C	411
YGR191W	253
YGR270C-A	0
YGL227W	14
YGR081C	17
YGL243W	32
YGL194C-A	5
YGR148C	1417
YGL136C	21
YGR276C	150
YGL129C	74
tR(UCU)G2	0
YGR053C	8
YGR069W	0
YGL224C	47
YGL193C	0
YGL020C	78
YGL177W	1
YGL189C	583
YGR122W	46
YGL003C	31
YGR210C	30
tG(GCC)G1	0
YGR079W	7
YGL115W	176
YGL105W	224
YGR026W	117
YGR087C	1
YGR278W	24
YGR042W	21
YGR043C	9
YGL165C	1
YGR110W	2
YGR089W	53
YGL158W	4
YGR262C	33
YGL200C	269
YGL117W	12
YGL186C	114
YGR010W	10
YGR198W	142
YGR137W	1
YGL058W	91
YGL226W	4
YGL055W	1152
YGL184C	4
YGL024W	0
tV(AAC)G3	0
YGL151W	213
YGR101W	47
YGL230C	0
YGR103W	1170
YGR096W	1
YGR112W	21
tI(AAU)G	0
YGL013C	154
YGL076C	908
YGR067C	2
YGR094W	1551
YGL226C-A	10
YGR045C	0
YGR175C	759
YGL008C	4267
YGR115C	1
YGR108W	198
YGR218W	859
YGR205W	37
YGL073W	19
YGL009C	1599
YGL095C	101
YGL137W	1638
YGL214W	0
YGR105W	83
YGR001C	49
tK(UUU)G1	0
YGL217C	0
YGL173C	738
YGL086W	99
YGR223C	43
tS(AGA)G	0
YGR077C	18
YGL052W	2
YGR285C	591
YGL080W	13
YGL207W	558
YGR261C	315
YGR226C	0
YGL140C	374
YGL078C	264
YGL199C	8
YGR164W	1
YGR150C	90
YGL006W-A	0
YGR196C	91
YGL197W	27
YGR136W	24
YGR153W	10
YGL159W	83
YGR286C	57
YGL254W	15
tH(GUG)G1	1
YGR023W	5
snR48	1
YGL063W	2
YGL154C	12
YGL035C	22
YGR009C	106
YGR034W	2287
YGL064C	21
YGR118W	2094
YGR277C	71
YGR232W	58
YGR227W	13
YGL142C	74
YGL143C	38
YGR222W	34
YGL045W	14
YGL253W	2369
YGR257C	56
YGL131C	85
YGR064W	4
YGR263C	30
YGL049C	69
YGR296C-B	0
YGL202W	354
YGL258W-A	0
YGR133W	2
YGR109C	5
YGR037C	58
YGL077C	401
YGR111W	99
YGR016W	3
YGR245C	430
YGR287C	7
YGL244W	96
YGL057C	21
YGL187C	70
YGR180C	653
YGR116W	842
YGL181W	20
YGR202C	43
YGL127C	4
YGR203W	4
YGL150C	137
YGR134W	138
YGR095C	34
YGR214W	1448
YGR269W	1
YGR176W	0
YGL263W	28
YGR057C	36
YGL074C	0
YGR007W	105
YGR241C	15
YGR127W	13
YGL219C	6
YGL061C	22
YGR083C	120
YGL038C	75
YGL047W	19
YGR244C	138
YGR289C	8
YGL089C	83
YGL180W	9
YGR146C	0
YGL149W	0
YGL242C	47
YGR106C	651
YGR004W	41
YGR209C	261
YGR052W	8
YGR158C	30
YGR003W	84
YGR219W	0
YGL247W	19
YGR170W	94
YGR246C	81
YGL183C	1
YGR160W	7
YGR204C-A	1
YGR039W	4
YGL059W	24
YGL123W	6788
YGL099W	110
YGR102C	3
YGL233W	68
YGL072C	4
YGL056C	9
YGR104C	11
YGR240C	2764
YGR243W	1
YGR275W	17
YGL088W	0
YGR020C	195
YGR100W	141
YGR231C	112
YGR215W	19
YGR018C	0
YGL152C	2
YGL212W	29
YGL066W	22
YGL060W	61
YGL185C	32
YGR145W	322
YGL011C	104
YGR147C	111
YGR036C	25
YGL122C	25
YGL261C	0
YGL041C	0
YGR099W	70
YGR046W	55
YGL188C-A	1
YGR216C	55
tG(UCC)G	0
YGR047C	143
YGR238C	12
YGR282C	518
YGL132W	0
tA(AGC)G	0
YGR169C	25
YGR063C	46
YGR256W	2
YGL036W	20
YGR192C	4774
YGL191W	86
YGR051C	0
YGR013W	28
YGR123C	361
YGL209W	5
YGL163C	15
YGR296C-A	0
YGL178W	11
YGL092W	204
YGR132C	206
YGL208W	12
tL(GAG)G	0
YGR059W	0
YGR114C	0
YGR128C	300
YGL246C	148
YGL190C	71
YGR033C	117
YGL112C	156
YGL001C	264
YGR168C	35
YGL093W	91
YGR120C	15
YGR027C	2302
YGL259W	1
YGR294W	0
YGR124W	1269
YGL103W	4893
YGL062W	128
YGR049W	3
snR39	15
YGR076C	26
YGL161C	144
YGR062C	19
tV(AAC)G1	0
YGL237C	2
YGR024C	94
YGR184C	323
YGR292W	5
YGR151C	0
YGL034C	0
YGL067W	21
YGR072W	22
YGL229C	26
YGR055W	37
YGL044C	67
YGL054C	135
YGL119W	76
YGR068W-A	0
YGR206W	9
YGR121W-A	1
YGL130W	120
YGL042C	1
YGR090W	367
YGR221C	3
YGR143W	160
tR(UCU)G1	0
YGL218W	0
YGL198W	84
YGL083W	20
tC(GCA)G	0
YGR071C	77
YGR259C	5
YGR058W	6
YGL195W	2758
YGL192W	0
YGL206C	2065
YGR060W	258
YGL257C	185
YGL236C	36
YGR138C	48
YGR015C	3
YGL023C	10
YGL144C	35
YGL071W	5
tK(CUU)G3	0
YGR080W	37
YGL116W	20
YGR035C	1
YGL201C	98
YGR212W	14
YGR154C	17
YGL241W	144
YGL262W	0
YGR247W	34
YGR199W	135
YGL260W	0
YGR179C	24
YGR011W	2
YGL111W	219
snR39B	4
YGR073C	2
YGR155W	1472
YGL114W	82
YGL255W	117
YGR066C	0
YGR233C	94
YGR092W	38
YGL041W-A	46
YGR171C	30
tW(CCA)G2	1
YGL171W	77
YGL029W	32
YGR040W	16
YGR220C	25
YGR268C	4
YGL147C	2843
tK(CUU)G1	0
YGR144W	0
YGR178C	466
YGR113W	36
YGL203C	76
YGL048C	436
YGR207C	111
YGR258C	38
YGL091C	61
YGR093W	83
YGR119C	187
YGR213C	4
YGR061C	1283
YGL182C	0
YGR139W	0
YGR121C	3
YGL043W	44
YGR280C	15
YGL085W	27
YGL031C	1820
YGR117C	96
YGR254W	831
YGR235C	80
YGL124C	45
YGR236C	0
YGL164C	37
YGR293C	0
tL(CAA)G1	1
YGR264C	1368
YGL234W	463
YGL109W	2
YGL238W	499
YGL041C-B	0
YGR056W	19
YGR201C	24
YGR239C	14
YGR169C-A	15
YGR185C	261
YGR189C	163
YGR022C	0
YGR290W	0
YGL205W	0
tK(CUU)G2	0
YGL221C	206
YGL108C	12
YGL069C	9
YGL135W	1320
YGR253C	309
YGL053W	20
YGL101W	96
YGR271C-A	64
YGR267C	160
YGR234W	1223
YGL251C	12
YGL141W	71
YGL245W	866
YGL007W	1
YGL005C	54
YGL215W	23
YGR173W	58
YGL249W	0
YGR161W-C	7
YGR229C	366
YGR070W	27
YGR135W	484
YGL014C-A	0
YGR225W	3
YGL258W	0
tT(UGU)G1	0
YGL139W	140
YGL172W	99
YGR088W	21
YGL126W	91
YGR140W	63
YGR129W	19
YGL027C	378
tL(CAA)G2	0
YGL231C	105
YGL019W	201
tR(UCU)G3	0
YGR017W	98
YGR107W	1
YGL039W	32
tL(CAA)G3	0
YGL123C-A	81
YGL002W	58
YGR044C	139
YGR193C	76
YGL033W	0
YGR165W	82
YGL030W	1300
YGL128C	0
YGL063C-A	0
YGL007C-A	0
YGL175C	12
YGL223C	44
YGR190C	1
YGL004C	41
YGL148W	509
YGR281W	255
tH(GUG)G2	1
tF(GAA)G	1
YGR078C	1
YGL133W	105
tV(AAC)G2	0
YGR295C	165
YGR048W	44
YGR065C	50
YGL051W	13
YGL220W	55
YGR019W	72
YGL010W	10
YGL090W	2
YGR054W	39
YGR174W-A	0
YGL032C	0
tE(UUC)G2	0
YGL179C	28
tE(UUC)G3	0
YGR002C	41
YGL134W	47
YGL235W	0
YGL006W	151
YGR028W	47
YGR283C	55
YGR249W	1
snR82	1129
snR7-L	1
YGL232W	124
YGL157W	73
YGL118C	0
YGR012W	47
YGR242W	0
YGR014W	32
YGR038C-A	0
YGR161C-C	0
YGR027W-A	0
YGR109W-A	0
YGR027W-B	458
YGR038C-B	286
YGR161C-D	236
YGR161W-A	0
YGR109W-B	1
YGR161W-B	117
YLL050C	524
YLL032C	47
YLR466W	33
YLR054C	3
YLR437C	12
YLR217W	3
YLL056C	2
YLR128W	8
YLR279W	0
YLR075W	8037
YLR052W	16
YLR159C-A	0
YLR025W	42
YLR049C	48
YLR308W	0
YLR032W	105
ETS2-2	0
YLR251W	8
YLR321C	14
YLR327C	1
YLR154C-H	2
YLR247C	215
YLR167W	7419
YLR220W	121
YLR455W	60
YLR282C	0
YLR094C	5
YLR272C	89
YLR264C-A	1
YLR338W	1
YLR181C	78
YLR458W	0
YLR180W	897
YLR250W	176
YLR222C-A	23
YLR424W	55
YLR253W	69
YLR390W-A	15
YLR233C	27
YLR347W-A	0
YLR117C	47
YLR110C	488
YLR072W	60
YLR069C	143
YLR403W	25
YLR008C	77
YLR231C	140
YLR264W	203
YLR164W	2
YLR079W	17
YLR103C	61
YLR170C	46
YLR228C	103
YLL036C	96
YLR467C-A	0
YLR198C	6
snR61	1
YLR411W	3
YLR056W	372
YLR429W	209
YLL060C	12
YLR310C	316
YLR342W	3722
YLR017W	257
tL(UAG)L2	0
YLR304C	1134
YLL052C	2
YLR027C	361
YLR214W	793
ITS2-2	2519
YLL062C	10
YLR378C	44
YLR023C	21
YLR425W	47
YLR073C	11
YLL008W	435
YLL063C	6
YLR449W	71
YLL046C	0
YLR089C	64
RDN18-1	0
YLR020C	186
YLR190W	21
YLR045C	105
YLR285W	121
YLR322W	0
YLR276C	392
YLR346C	2
YLR156W	3
YLR135W	27
YLR261C	0
YLL066C	34
YLR077W	52
YLR144C	49
YLR414C	147
YLR030W	3
YLR301W	381
YLR252W	2
YLR427W	111
YLR200W	57
YLR150W	500
YLL021W	143
YLR078C	57
YLR153C	800
YLR404W	17
YLR014C	65
YLL005C	1
tQ(UUG)L	0
YLR262C	24
YLR296W	0
YLR234W	10
YLR096W	86
YLR271W	15
YLR033W	89
YLR278C	23
YLL055W	52
YLR266C	75
YLL030C	0
YLR323C	24
YLR007W	53
YLR406C-A	0
YLL015W	285
YLR343W	6
YLR269C	0
tN(GUU)L	0
YLR210W	27
YLR058C	98
YLR145W	5
YLR080W	9
YLR443W	72
YLR325C	947
YLL006W	32
YLR074C	60
RDN5-5	106
YLR311C	0
YLR191W	40
YLR235C	1
YLR364C-A	0
ITS2-1	2626
YLR288C	26
YLL001W	89
YLR409C	538
YLR099C	10
YLR131C	9
YLR362W	89
YLR256W	142
YLR068W	27
YLR101C	8
YLR341W	1
YLL054C	38
YLR186W	120
YLR143W	133
YLR368W	69
YLR393W	5
YLR176C	3
YLR126C	13
YLR099W-A	6
YLR423C	8
YLR357W	127
YLR197W	1822
ETS1-1	9621
YLR187W	17
RDN5-2	97
YLL034C	436
YLL023C	8
YLR065C	70
YLL031C	162
YLR419W	197
YLR149C-A	0
YLR294C	8
YLR405W	62
YLR157C-C	0
YLR463C	0
YLR026C	10
YLR267W	2
YLR093C	144
YLR085C	51
YLR246W	23
YLR433C	103
YLR227C	28
YLR012C	0
YLR111W	1
YLR152C	21
YLR370C	9
YLL026W	847
YLR289W	28
YLL066W-B	0
YLR114C	131
YLR213C	19
YLR146C	96
YLR445W	0
RDN18-2	0
YLR169W	2
YLR202C	3
YLL053C	9
YLR333C	737
YLR082C	31
YLR193C	3
YLL043W	43
YLR337C	8
YLL066W-A	0
YLR039C	109
YLR457C	5
YLR377C	0
YLR104W	38
YLR319C	45
YLR184W	0
YLR317W	2
YLL003W	91
YLR004C	5
YLR407W	60
YLR336C	201
YLR430W	269
YLR436C	56
YLR347C	522
YLR324W	33
tV(AAC)L	0
YLR460C	9
YLR113W	369
YLR046C	16
YLR125W	3
YLR196W	510
YLR363W-A	22
YLL061W	24
YLR119W	8
snR57	21
YLL020C	2
YLR163C	127
YLL014W	100
YLR129W	672
tD(GUC)L2	1
YLR173W	13
YLR090W	111
YLR286W-A	2
snR55	13
YLR259C	320
YLR219W	34
YLR401C	58
YLL058W	18
YLR177W	30
YLR415C	0
YLR467W	56
YLR302C	0
YLR185W	237
YLR060W	701
YLR313C	26
YLR303W	0
YLR154W-B	50
YLL029W	74
YLL047W	0
YLR285C-A	2
YLR001C	60
snR79	0
YLR465C	1
YLR015W	85
YLR432W	275
YLR081W	0
YLR166C	241
YLR383W	83
YLR035C	21
YLR044C	1997
YLR293C	62
YLR399W-A	1
YLR192C	38
YLR300W	735
YLR098C	34
YLR448W	123
YLR381W	17
YLR280C	0
snR44	277
YLR367W	763
YLR309C	109
YLR299W	13
YLR224W	56
YLR029C	6804
YLR373C	25
YLR092W	11
YLL018C-A	1
RDN25-2	0
YLR066W	38
RDN58-1	0
YLR146W-A	6
YLR175W	678
YLR402W	0
YLR158C	49
YLL051C	41
YLR314C	391
YLR438C-A	29
YLR209C	87
YLR019W	49
YLR123C	1
YLR353W	27
YLR361C	53
YLL033W	13
YLR389C	268
YLR438W	18
YLR290C	31
YLR270W	42
YLR194C	14
YLR006C	17
YLR223C	155
YLR195C	337
YLL016W	18
YLL067W-A	0
YLR398C	233
YLR418C	106
YLR010C	7
YLR307W	0
YLR356W	1
YLR431C	9
YLR109W	78
tI(UAU)L	10
YLR364W	6
YLR106C	873
YLR083C	179
YLR274W	162
YLR413W	57
YLR412C-A	0
YLR340W	155
YLR055C	51
YLR254C	17
YLL017W	0
YLR121C	22
tA(AGC)L	0
YLL042C	6
YLR157W-D	1
YLR211C	11
YLR400W	1
YLR105C	88
YLR142W	1
YLR376C	9
YLR318W	20
YLR239C	27
YLR262C-A	109
tE(UUC)L	0
YLL037W	2
YLR452C	236
YLR372W	674
YLR154W-C	880
ETS2-1	1
YLR363C	41
YLR207W	49
YLR312W-A	51
YLR188W	88
YLR011W	7
YLR159W	1
YLR328W	38
YLR171W	0
YLR241W	136
YLR245C	3
YLR360W	45
snR30	16841
YLR205C	1
RDN25-1	0
YLR161W	2
YLR287C	118
YLR366W	0
YLR410W	479
YLR230W	6
YLR097C	62
YLR397C	258
YLR120C	65
YLR335W	169
YLR399C	228
YLL044W	30
YLR453C	15
YLL057C	2
YLR388W	55
YLR249W	28753
YLR151C	9
YLR260W	55
YLL010C	3
YLR133W	52
YLR329W	0
snR6	16
YLL011W	225
YLR384C	881
YLR203C	19
YLR156C-A	0
YLR394W	7
YLR021W	27
YLR331C	0
YLR450W	105
YLR140W	0
YLR157W-E	2
YLR390W	1
YLR291C	12
RDN5-4	90
YLR408C	1
YLR240W	22
YLR018C	89
YLR344W	262
YLR412W	47
YLR447C	1190
YLR361C-A	6
YLR112W	13
YLR435W	80
YLR084C	155
snR34	763
YLR091W	13
YLR275W	20
YLR102C	2
YLR263W	3
YLR379W	0
tL(UAG)L1	0
YLR459W	17
YLR316C	28
YLR277C	49
tP(UGG)L	0
YLR229C	233
YLR120W-A	0
YLR048W	610
YLL059C	3
YLR238W	33
YLR283W	29
YLR298C	24
YLR232W	1
YLR086W	163
YLR053C	0
YLL041C	34
YLR330W	320
YLR244C	97
YLR299C-A	0
YLL019W-A	0
YLR258W	107
YLR174W	9
YLR444C	1
YLR315W	0
YLR374C	2
YLR154W-F	1
tR(ACG)L	0
YLR172C	33
YLR273C	13
tK(UUU)L	0
YLL012W	25
YLR022C	118
YLR382C	8
YLR041W	1
YLR466C-A	0
YLR268W	42
YLR420W	385
ITS1-1	234
YLR137W	9
YLR087C	165
YLL049W	20
tL(CAA)L	0
RDN37-1	0
YLR426W	12
YLL035W	50
YLL009C	9
YLR036C	21
YLR118C	20
ETS1-2	9536
YLR406C	360
ITS1-2	268
YLR136C	0
YLR385C	8
YLR281C	0
YLR138W	303
YLL019C	12
YLR284C	17
YLR295C	9
YLR307C-A	0
YLR349W	4
YLR248W	364
YLL006W-A	0
YLR127C	16
YLR002C	355
YLR168C	28
YLR342W-A	36
YLR031W	5
RDN5-3	94
YLR189C	145
YLR358C	0
YLR134W	37
YLR051C	55
YLR466C-B	0
YLR215C	27
YLR206W	22
tI(AAU)L2	0
YLR201C	15
YLL018C	203
YLL025W	0
YLR392C	34
YLR063W	8
tA(UGC)L	0
YLR124W	0
YLR350W	14
YLR312C	1
YLR204W	13
YLL007C	35
YLR141W	10
tD(GUC)L1	0
YLL038C	35
YLR257W	232
YLR108C	19
YLR163W-A	0
YLR416C	0
YLR375W	43
YLR287C-A	593
YLR154W-E	37
YLR155C	46
tS(AGA)L	0
YLR003C	107
YLR221C	142
YLR355C	235
YLR464W	5
YLR446W	2
YLR237W	38
YLR441C	4632
YLR178C	19
YLR028C	678
YLR043C	257
YLR218C	6
YLR243W	88
YLR148W	159
YLR162W-A	1
YLR462W	7
RDN37-2	0
YLR095C	41
YLR199C	8
YLR154W-A	50
YLR154C	20
YLL064C	2
YLR461W	0
tL(UAA)L	0
YLR265C	41
YLR428C	3
YLR242C	21
YLR351C	188
YLR306W	19
YLR130C	129
YLL028W	47
YLR183C	99
tR(CCG)L	0
YLR042C	1
YLR396C	30
YLR122C	0
YLR326W	8
YLR024C	132
YLR442C	71
YLR380W	2
YLR061W	714
YLR386W	45
YLR387C	147
YLR422W	181
YLR354C	397
YLR434C	1
YLL039C	334
YLR149C	5
YLR208W	484
RDN5-6	105
YLR115W	24
YLR005W	59
YLR147C	9
YLR076C	74
YLR162W	1
YLR451W	25
YLR212C	38
YLR454W	469
YLR437C-A	1
YLR064W	11
YLR132C	14
YLR182W	68
YLR038C	32
YLR107W	76
YLR139C	1
YLR305C	217
YLR339C	2
YLR062C	9
YLR334C	0
YLL002W	19
YLR070C	3
YLR157C	58
YLR226W	22
YLL048C	376
YLL024C	2328
YLR009W	102
YLR057W	81
YLR348C	159
YLR439W	2
YLR236C	2
YLR345W	38
YLR050C	31
YLR332W	27
YLR369W	50
YLL065W	0
tX(XXX)L	1
RDN5-1	89
YLR417W	44
YLR179C	154
YLR013W	1
YLR116W	1
YLR371W	168
YLR222C	325
YLR365W	0
YLR440C	102
YLR059C	30
YLR165C	16
YLR421C	88
YLL027W	11
YLR292C	95
YLR034C	97
YLR016C	27
YLR255C	0
YLR297W	19
YLR225C	60
YLR047C	2
YLL022C	44
tI(AAU)L1	0
YLR395C	25
YLL067C	29
YLR359W	882
YLR456W	9
YLR067C	83
RDN58-2	0
YLR040C	18
YLL013C	32
YLR320W	65
YLL045C	1462
YLR352W	10
YLR160C	57
YLR071C	104
YLR286C	113
YLR037C	0
YLL004W	64
YLR100W	251
YLR088W	194
YLR216C	490
YLL040C	484
YLR154C-G	0
YLR410W-B	121
YLR410W-A	0
YLR157C-A	0
YLR256W-A	40
YLR035C-A	206
YLR227W-A	0
YLR157C-B	320
YLR227W-B	280
YPL071C	16
YPL208W	145
YPL102C	1
YPL217C	553
YPL197C	0
YPR139C	72
YPR169W	187
YPL257W	6
snR41	18
YPL009C	84
YPL183C	167
YPR065W	3
YPR099C	1
YPR032W	86
tM(CAU)P	0
YPR194C	6
YPL084W	82
YPR101W	36
YPL179W	65
YPL224C	65
tG(GCC)P2	0
snR17b	7869
YPR204W	30
YPR103W	267
YPR155C	40
YPL250W-A	22
YPL244C	107
YPR141C	38
YPL275W	0
YPR156C	88
YPL240C	815
YPR188C	64
YPL111W	112
YPR119W	81
YPL192C	0
YPL059W	73
YPL218W	349
tI(AAU)P1	0
YPL264C	5
YPL198W	467
YPL006W	142
YPR161C	127
YPL145C	446
YPL092W	118
YPR181C	121
YPR171W	8
YPR122W	38
YPL091W	341
YPL137C	205
YPL014W	4
YPL164C	23
YPL163C	9
YPR069C	432
YPL038W-A	6
YPR072W	151
YPR067W	12
YPL175W	57
YPL088W	16
YPL125W	205
YPL090C	4663
YPR120C	28
YPR198W	66
YPR053C	0
YPR106W	1
YPL250C	3
YPL051W	30
YPR013C	2
YPL121C	0
YPR068C	11
YPR160W-A	0
YPR202W	10
YPL270W	105
YPL248C	3
YPR058W	33
YPL004C	110
YPR110C	557
YPL042C	72
YPR149W	107
YPL172C	59
YPR009W	37
YPL039W	30
YPR051W	67
YPR134W	20
YPR118W	444
YPR019W	121
YPL213W	23
YPR121W	17
YPL054W	0
YPL123C	20
YPL144W	18
YPR036W-A	0
YPL140C	54
snR70	278
YPL202C	45
YPL114W	4
tI(AAU)P2	0
YPL045W	124
YPL267W	11
YPL133C	28
tA(AGC)P	0
YPL263C	495
YPL097W	34
YPR130C	5
YPR177C	1
YPR124W	455
YPR157W	44
YPR004C	134
YPR080W	14979
YPL162C	22
YPL200W	1
YPR057W	24
YPR100W	31
YPR033C	593
YPR174C	25
YPR151C	2
YPR180W	93
YPL210C	175
tC(GCA)P1	0
YPL155C	51
YPL225W	287
YPL081W	296
YPL266W	215
YPR002W	10
YPL127C	25
YPR108W	432
YPR172W	12
tF(GAA)P2	0
YPR200C	1
YPL058C	520
YPL073C	0
YPR197C	0
YPR088C	466
YPL254W	118
YPR010C-A	7
YPL223C	0
YPR056W	66
YPR006C	37
YPR129W	20
YPR199C	35
YPL062W	0
YPR113W	278
YPL166W	4
YPR020W	37
YPL160W	2223
YPL147W	21
YPL107W	18
YPL169C	105
YPR169W-A	0
YPR170W-A	0
YPR014C	1
YPR049C	117
YPL087W	102
YPR115W	136
YPL184C	213
YPR111W	12
YPR203W	6
YPR189W	301
YPR034W	33
YPL189W	6
YPL246C	27
YPL020C	26
YPL255W	7
YPL196W	29
YPR135W	82
YPR044C	0
YPL061W	151
YPL238C	9
YPL052W	59
YPR112C	502
YPL186C	2
YPR148C	247
YPL276W	0
YPL280W	0
YPR143W	80
YPL261C	0
YPL034W	16
YPL116W	48
YPL131W	2631
YPR017C	20
YPL012W	814
YPL017C	2
YPL010W	265
YPR173C	146
YPL233W	13
YPR024W	187
YPL152W-A	0
YPL187W	378
YPR191W	56
YPR170C	4
YPR123C	9
YPR142C	3
YPL063W	57
YPR007C	1
YPR084W	4
YPL149W	68
YPL089C	8
YPR166C	22
YPR167C	5
YPL231W	3927
YPR025C	39
YPL098C	6
YPR147C	77
YPL129W	91
YPR153W	3
YPR164W	134
YPL026C	49
YPR001W	2
YPL282C	0
YPR178W	12
YPR061C	1
YPL180W	18
YPL142C	11
YPL019C	2283
YPL258C	6
YPL022W	78
YPL279C	9
YPL044C	5
YPR193C	1
YPL001W	70
YPR083W	23
YPR195C	2
YPL057C	37
YPL211W	285
YPL041C	11
YPR003C	42
YPL181W	95
YPR168W	7
YPL185W	0
YPL040C	27
YPL070W	50
YPR159W	369
YPL002C	34
snR51	7
YPL227C	132
YPL067C	17
YPL236C	25
YPL151C	40
YPL234C	294
YPL015C	15
YPR035W	1516
YPR037C	48
YPR184W	18
YPL135W	89
YPL215W	36
YPL112C	43
tK(UUU)P	0
YPR146C	14
YPR087W	7
tW(CCA)P	1
YPL154C	586
YPL136W	0
YPR094W	22
YPR074C	588
YPL056C	1
YPL189C-A	10
YPR082C	17
YPR133C	85
YPL047W	21
YPL077C	15
YPR016W-A	0
YPL272C	6
YPR050C	6
YPR108W-A	0
YPR070W	74
YPL176C	98
YPL220W	1225
YPL065W	5
YPL074W	94
YPL032C	48
YPL167C	87
tN(GUU)P	0
YPR185W	14
YPR160C-A	0
YPL038W	15
YPR145W	1193
YPL165C	1
YPL193W	57
YPL003W	30
YPL178W	59
YPL013C	46
YPR012W	0
YPR042C	54
YPL103C	39
YPR028W	223
YPR039W	0
YPR089W	114
YPL075W	75
YPR196W	15
YPR077C	0
YPL024W	34
YPR008W	58
YPR071W	7
YPL182C	2
tC(GCA)P2	0
YPR062W	132
YPL277C	2
YPR125W	23
YPR131C	44
YPL221W	152
YPR073C	96
YPL262W	356
snR45	684
YPR036W	1177
YPL031C	21
YPL237W	546
YPL053C	252
YPR109W	43
YPR159C-A	0
YPL122C	65
YPL085W	88
YPR104C	107
YPR186C	44
YPR201W	12
YPL138C	33
YPR030W	2
YPR190C	56
YPL043W	430
YPL108W	16
YPL105C	141
YPL168W	34
YPR018W	28
YPR132W	2020
YPL222C-A	3
YPR137W	152
YPL219W	16
tS(UGA)P	0
YPL029W	81
YPL113C	3
YPL190C	61
YPL241C	23
YPL281C	1
YPL023C	71
YPR043W	113
YPR116W	16
YPL252C	1
YPR047W	20
YPL119C-A	2
YPL194W	6
YPL157W	68
YPL177C	32
YPR165W	699
YPL037C	986
YPR093C	18
tG(GCC)P1	0
YPR066W	18
YPL247C	4
YPL101W	121
YPL064C	35
YPL256C	5
YPL099C	30
YPR023C	40
YPL093W	957
YPL134C	27
YPL153C	59
YPL222W	22
YPR075C	22
YPL118W	109
YPL239W	116
YPR136C	3
YPL033C	0
YPR045C	79
YPR038W	0
YPR011C	34
YPL100W	50
YPL076W	1
YPL027W	0
YPL271W	8
YPL128C	20
YPL139C	15
YPL005W	23
YPL148C	6
YPL080C	0
YPL265W	177
snR59	1
YPR052C	16
YPR145C-A	0
YPL096W	38
YPR078C	2
YPL104W	42
YPR074W-A	0
YPL283W-B	0
YPR162C	24
YPL030W	37
YPL069C	27
YPL188W	23
YPL201C	4
YPL207W	326
YPR021C	51
YPL253C	9
YPR040W	0
YPL143W	1415
YPL132W	40
YPL171C	0
YPL126W	426
YPR063C	17
YPR187W	112
YPL007C	73
YPL209C	4
YPR182W	5
YPL242C	289
YPL205C	0
YPL278C	3
YPR086W	177
YPR117W	151
YPL096C-A	1
YPR092W	0
YPL086C	321
YPR005C	1
YPR046W	19
tK(CUU)P	0
YPL269W	14
YPL135C-A	1
YPR105C	77
YPL158C	18
tE(UUC)P	0
YPL094C	238
YPR176C	65
YPL191C	19
YPR204C-A	0
YPR163C	1038
YPL229W	0
YPR160W	44
YPL049C	25
YPL066W	2
YPL183W-A	17
YPL235W	229
YPL141C	15
tF(GAA)P1	0
YPR144C	54
YPL249C-A	819
YPR128C	42
YPR054W	3
YPL156C	5
YPL173W	41
YPR098C	36
YPL260W	60
YPL251W	0
YPL016W	39
YPR095C	58
YPR079W	23
YPR010C	1499
YPL046C	4
YPL021W	0
YPL268W	87
YPL283C	61
YPL206C	61
YPR055W	162
YPR138C	92
YPL243W	420
YPR127W	25
YPL095C	82
YPR027C	1
YPL232W	75
YPL124W	11
YPR041W	770
YPL083C	30
YPL048W	146
YPL120W	28
YPL117C	371
YPR126C	0
YPR091C	98
YPR059C	3
YPL214C	62
YPL203W	51
YPL273W	320
YPR081C	33
YPL011C	48
YPR097W	383
YPL274W	59
YPR158W	29
YPL050C	296
YPR114W	8
YPL110C	80
YPL161C	60
YPR022C	50
tT(UGU)P	0
YPR175W	90
YPL068C	0
YPL055C	2
YPL079W	1678
YPL150W	86
YPR192W	0
YPL226W	1075
YPL115C	81
YPL283W-A	1
YPL170W	34
YPL245W	128
YPR140W	15
YPR048W	122
YPR102C	2164
YPL036W	14
YPR015C	1
YPR133W-A	2
YPL146C	118
YPR107C	29
YPL035C	0
YPL082C	443
YPR064W	0
YPL216W	43
YPL152W	15
YPL230W	3
YPL159C	13
YPR183W	28
YPL204W	90
YPL109C	26
YPL249C	26
YPR154W	2
YPR026W	13
YPR076W	0
YPR170W-B	11
YPR016C	167
YPL060W	26
YPR029C	161
YPR002C-A	2
YPL106C	778
YPR085C	8
YPL008W	58
YPR152C	18
YPL212C	112
YPL119C	8
YPL078C	251
YPL195W	365
YPL025C	1
YPR060C	114
YPL199C	54
YPL228W	45
YPL018W	9
YPL259C	44
YPR150W	0
YPL072W	11
YPL130W	0
YPR179C	24
YPR096C	0
YPL028W	725
YPL174C	50
YPR031W	54
YPL257W-A	0
YPR158W-A	0
YPL257W-B	308
YPR158C-D	249
YPR137C-A	0
YPR137C-B	255
YPR158W-B	258
YPL060C-A	38
YPR158C-C	0
YMR172W	32
YMR027W	245
YML089C	0
YMR290C	326
YMR139W	54
YMR191W	69
YMR244C-A	12
