Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/M1_IP2.bam
YGR091W	29
YGR200C	169
YGR191W	142
YGR270C-A	0
YGL227W	30
YGR081C	45
YGL243W	29
YGL194C-A	3
YGR148C	1857
YGL136C	27
YGR276C	68
YGL129C	52
tR(UCU)G2	1
YGR053C	5
YGR069W	0
YGL224C	36
YGL193C	0
YGL020C	54
YGL177W	4
YGL189C	2361
YGR122W	31
YGL003C	29
YGR210C	121
tG(GCC)G1	0
YGR079W	34
YGL115W	126
YGL105W	497
YGR026W	78
YGR087C	1
YGR278W	21
YGR042W	18
YGR043C	4
YGL165C	3
YGR110W	5
YGR089W	50
YGL158W	5
YGR262C	66
YGL200C	298
YGL117W	15
YGL186C	50
YGR010W	10
YGR198W	100
YGR137W	14
YGL058W	83
YGL226W	10
YGL055W	424
YGL184C	10
YGL024W	0
tV(AAC)G3	1
YGL151W	70
YGR101W	31
YGL230C	1
YGR103W	404
YGR096W	16
YGR112W	13
tI(AAU)G	0
YGL013C	63
YGL076C	3269
YGR067C	2
YGR094W	1302
YGL226C-A	37
YGR045C	2
YGR175C	536
YGL008C	5546
YGR115C	5
YGR108W	147
YGR218W	356
YGR205W	43
YGL073W	38
YGL009C	1899
YGL095C	64
YGL137W	590
YGL214W	2
YGR105W	64
YGR001C	149
tK(UUU)G1	0
YGL217C	3
YGL173C	635
YGL086W	62
YGR223C	30
tS(AGA)G	0
YGR077C	47
YGL052W	1
YGR285C	811
YGL080W	29
YGL207W	311
YGR261C	127
YGR226C	0
YGL140C	143
YGL078C	167
YGL199C	13
YGR164W	1
YGR150C	49
YGL006W-A	0
YGR196C	22
YGL197W	100
YGR136W	32
YGR153W	3
YGL159W	37
YGR286C	64
YGL254W	18
tH(GUG)G1	3
YGR023W	6
snR48	6
YGL063W	24
YGL154C	20
YGL035C	55
YGR009C	52
YGR034W	2049
YGL064C	25
YGR118W	2870
YGR277C	49
YGR232W	105
YGR227W	19
YGL142C	31
YGL143C	38
YGR222W	35
YGL045W	19
YGL253W	1457
YGR257C	38
YGL131C	61
YGR064W	11
YGR263C	16
YGL049C	91
YGR296C-B	1
YGL202W	635
YGL258W-A	0
YGR133W	18
YGR109C	9
YGR037C	182
YGL077C	132
YGR111W	48
YGR016W	10
YGR245C	204
YGR287C	7
YGL244W	74
YGL057C	19
YGL187C	132
YGR180C	730
YGR116W	381
YGL181W	46
YGR202C	33
YGL127C	16
YGR203W	19
YGL150C	221
YGR134W	77
YGR095C	81
YGR214W	2218
YGR269W	2
YGR176W	2
YGL263W	4
YGR057C	32
YGL074C	3
YGR007W	125
YGR241C	27
YGR127W	35
YGL219C	33
YGL061C	29
YGR083C	138
YGL038C	39
YGL047W	35
YGR244C	96
YGR289C	14
YGL089C	1770
YGL180W	13
YGR146C	12
YGL149W	1
YGL242C	75
YGR106C	440
YGR004W	22
YGR209C	378
YGR052W	13
YGR158C	63
YGR003W	31
YGR219W	2
YGL247W	26
YGR170W	47
YGR246C	46
YGL183C	1
YGR160W	34
YGR204C-A	4
YGR039W	1
YGL059W	22
YGL123W	7461
YGL099W	140
YGR102C	17
YGL233W	79
YGL072C	3
YGL056C	36
YGR104C	19
YGR240C	2071
YGR243W	4
YGR275W	31
YGL088W	0
YGR020C	258
YGR100W	53
YGR231C	157
YGR215W	29
YGR018C	11
YGL152C	0
YGL212W	16
YGL066W	26
YGL060W	59
YGL185C	17
YGR145W	205
YGL011C	368
YGR147C	69
YGR036C	9
YGL122C	79
YGL261C	2
YGL041C	1
YGR099W	32
YGR046W	46
YGL188C-A	4
YGR216C	41
tG(UCC)G	2
YGR047C	53
YGR238C	24
YGR282C	493
YGL132W	4
tA(AGC)G	0
YGR169C	24
YGR063C	33
YGR256W	5
YGL036W	45
YGR192C	18225
YGL191W	127
YGR051C	0
YGR013W	32
YGR123C	221
YGL209W	22
YGL163C	50
YGR296C-A	2
YGL178W	60
YGL092W	244
YGR132C	199
YGL208W	16
tL(GAG)G	0
YGR059W	2
YGR114C	0
YGR128C	189
YGL246C	79
YGL190C	92
YGR033C	132
YGL112C	110
YGL001C	122
YGR168C	28
YGL093W	45
YGR120C	23
YGR027C	2269
YGL259W	0
YGR294W	1
YGR124W	948
YGL103W	5874
YGL062W	213
YGR049W	16
snR39	29
YGR076C	17
YGL161C	81
YGR062C	32
tV(AAC)G1	1
YGL237C	14
YGR024C	72
YGR184C	321
YGR292W	1
YGR151C	0
YGL034C	0
YGL067W	124
YGR072W	19
YGL229C	23
YGR055W	82
YGL044C	37
YGL054C	138
YGL119W	48
YGR068W-A	0
YGR206W	16
YGR121W-A	0
YGL130W	52
YGL042C	6
YGR090W	342
YGR221C	19
YGR143W	72
tR(UCU)G1	0
YGL218W	1
YGL198W	64
YGL083W	52
tC(GCA)G	0
YGR071C	50
YGR259C	2
YGR058W	13
YGL195W	1336
YGL192W	5
YGL206C	846
YGR060W	170
YGL257C	64
YGL236C	47
YGR138C	98
YGR015C	13
YGL023C	36
YGL144C	24
YGL071W	33
tK(CUU)G3	0
YGR080W	54
YGL116W	51
YGR035C	6
YGL201C	97
YGR212W	17
YGR154C	7
YGL241W	58
YGL262W	0
YGR247W	44
YGR199W	50
YGL260W	0
YGR179C	23
YGR011W	4
YGL111W	127
snR39B	63
YGR073C	6
YGR155W	1027
YGL114W	44
YGL255W	95
YGR066C	1
YGR233C	67
YGR092W	67
YGL041W-A	38
YGR171C	24
tW(CCA)G2	4
YGL171W	91
YGL029W	24
YGR040W	16
YGR220C	68
YGR268C	14
YGL147C	4223
tK(CUU)G1	1
YGR144W	3
YGR178C	226
YGR113W	37
YGL203C	57
YGL048C	244
YGR207C	73
YGR258C	42
YGL091C	38
YGR093W	66
YGR119C	105
YGR213C	4
YGR061C	1362
YGL182C	1
YGR139W	0
YGR121C	9
YGL043W	118
YGR280C	43
YGL085W	14
YGL031C	2279
YGR117C	68
YGR254W	2224
YGR235C	68
YGL124C	33
YGR236C	0
YGL164C	20
YGR293C	1
tL(CAA)G1	0
YGR264C	757
YGL234W	466
YGL109W	1
YGL238W	249
YGL041C-B	0
YGR056W	46
YGR201C	15
YGR239C	12
YGR169C-A	9
YGR185C	431
YGR189C	104
YGR022C	0
YGR290W	0
YGL205W	0
tK(CUU)G2	1
YGL221C	203
YGL108C	14
YGL069C	10
YGL135W	2727
YGR253C	356
YGL053W	17
YGL101W	77
YGR271C-A	64
YGR267C	195
YGR234W	509
YGL251C	15
YGL141W	56
YGL245W	822
YGL007W	1
YGL005C	58
YGL215W	106
YGR173W	110
YGL249W	4
YGR161W-C	2
YGR229C	219
YGR070W	19
YGR135W	361
YGL014C-A	0
YGR225W	3
YGL258W	1
tT(UGU)G1	0
YGL139W	71
YGL172W	94
YGR088W	16
YGL126W	41
YGR140W	43
YGR129W	6
YGL027C	86
tL(CAA)G2	0
YGL231C	136
YGL019W	158
tR(UCU)G3	3
YGR017W	96
YGR107W	1
YGL039W	49
tL(CAA)G3	1
YGL123C-A	252
YGL002W	39
YGR044C	115
YGR193C	96
YGL033W	1
YGR165W	75
YGL030W	1860
YGL128C	6
YGL063C-A	0
YGL007C-A	1
YGL175C	14
YGL223C	33
YGR190C	3
YGL004C	23
YGL148W	663
YGR281W	131
tH(GUG)G2	9
tF(GAA)G	2
YGR078C	39
YGL133W	95
tV(AAC)G2	0
YGR295C	63
YGR048W	45
YGR065C	33
YGL051W	4
YGL220W	30
YGR019W	40
YGL010W	12
YGL090W	11
YGR054W	129
YGR174W-A	1
YGL032C	0
tE(UUC)G2	4
YGL179C	23
tE(UUC)G3	2
YGR002C	21
YGL134W	30
YGL235W	1
YGL006W	161
YGR028W	26
YGR283C	52
YGR249W	3
snR82	2849
snR7-L	0
YGL232W	144
YGL157W	99
YGL118C	0
YGR012W	28
YGR242W	2
YGR014W	85
YGR038C-A	0
YGR161C-C	0
YGR027W-A	0
YGR109W-A	0
YGR027W-B	625
YGR038C-B	488
YGR161C-D	456
YGR161W-A	0
YGR109W-B	41
YGR161W-B	157
YLL050C	736
YLL032C	43
YLR466W	105
YLR054C	3
YLR437C	37
YLR217W	7
YLL056C	4
YLR128W	9
YLR279W	1
YLR075W	10805
YLR052W	32
YLR159C-A	2
YLR025W	45
YLR049C	68
YLR308W	1
YLR032W	34
ETS2-2	22
YLR251W	5
YLR321C	26
YLR327C	11
YLR154C-H	5
YLR247C	105
YLR167W	6843
YLR220W	64
YLR455W	52
YLR282C	0
YLR094C	33
YLR272C	64
YLR264C-A	4
YLR338W	1
YLR181C	32
YLR458W	0
YLR180W	959
YLR250W	148
YLR222C-A	5
YLR424W	25
YLR253W	49
YLR390W-A	34
YLR233C	15
YLR347W-A	3
YLR117C	42
YLR110C	1174
YLR072W	30
YLR069C	44
YLR403W	60
YLR008C	89
YLR231C	52
YLR264W	153
YLR164W	2
YLR079W	49
YLR103C	20
YLR170C	26
YLR228C	53
YLL036C	70
YLR467C-A	2
YLR198C	14
snR61	2
YLR411W	2
YLR056W	207
YLR429W	166
YLL060C	10
YLR310C	190
YLR342W	2476
YLR017W	207
tL(UAG)L2	1
YLR304C	592
YLL052C	7
YLR027C	595
YLR214W	88
ITS2-2	3102
YLL062C	4
YLR378C	157
YLR023C	40
YLR425W	36
YLR073C	30
YLL008W	141
YLL063C	4
YLR449W	248
YLL046C	1
YLR089C	88
RDN18-1	0
YLR020C	44
YLR190W	113
YLR045C	63
YLR285W	128
YLR322W	0
YLR276C	215
YLR346C	0
YLR156W	1
YLR135W	24
YLR261C	2
YLL066C	93
YLR077W	53
YLR144C	55
YLR414C	69
YLR030W	3
YLR301W	441
YLR252W	0
YLR427W	61
YLR200W	55
YLR150W	2282
YLL021W	134
YLR078C	74
YLR153C	567
YLR404W	4
YLR014C	37
YLL005C	5
tQ(UUG)L	0
YLR262C	27
YLR296W	1
YLR234W	13
YLR096W	128
YLR271W	8
YLR033W	52
YLR278C	71
YLL055W	16
YLR266C	31
YLL030C	0
YLR323C	17
YLR007W	34
YLR406C-A	2
YLL015W	101
YLR343W	9
YLR269C	1
tN(GUU)L	0
YLR210W	22
YLR058C	284
YLR145W	6
YLR080W	4
YLR443W	27
YLR325C	1026
YLL006W	18
YLR074C	164
RDN5-5	20
YLR311C	0
YLR191W	7
YLR235C	0
YLR364C-A	0
ITS2-1	3051
YLR288C	10
YLL001W	77
YLR409C	194
YLR099C	42
YLR131C	69
YLR362W	22
YLR256W	524
YLR068W	15
YLR101C	5
YLR341W	0
YLL054C	35
YLR186W	186
YLR143W	62
YLR368W	42
YLR393W	7
YLR176C	9
YLR126C	21
YLR099W-A	4
YLR423C	8
YLR357W	74
YLR197W	881
ETS1-1	9169
YLR187W	36
RDN5-2	20
YLL034C	173
YLL023C	27
YLR065C	75
YLL031C	77
YLR419W	109
YLR149C-A	4
YLR294C	28
YLR405W	51
YLR157C-C	0
YLR463C	6
YLR026C	34
YLR267W	3
YLR093C	118
YLR085C	39
YLR246W	18
YLR433C	75
YLR227C	21
YLR012C	0
YLR111W	0
YLR152C	25
YLR370C	54
YLL026W	417
YLR289W	13
YLL066W-B	0
YLR114C	87
YLR213C	6
YLR146C	85
YLR445W	0
RDN18-2	0
YLR169W	4
YLR202C	8
YLL053C	4
YLR333C	1130
YLR082C	15
YLR193C	42
YLL043W	117
YLR337C	14
YLL066W-A	2
YLR039C	66
YLR457C	7
YLR377C	1
YLR104W	21
YLR319C	47
YLR184W	1
YLR317W	4
YLL003W	55
YLR004C	1
YLR407W	36
YLR336C	77
YLR430W	245
YLR436C	82
YLR347C	290
YLR324W	30
tV(AAC)L	0
YLR460C	16
YLR113W	196
YLR046C	13
YLR125W	3
YLR196W	230
YLR363W-A	33
YLL061W	8
YLR119W	18
snR57	21
YLL020C	0
YLR163C	76
YLL014W	83
YLR129W	257
tD(GUC)L2	0
YLR173W	12
YLR090W	56
YLR286W-A	5
snR55	90
YLR259C	709
YLR219W	39
YLR401C	113
YLL058W	28
YLR177W	30
YLR415C	1
YLR467W	142
YLR302C	1
YLR185W	1268
YLR060W	544
YLR313C	8
YLR303W	236
YLR154W-B	42
YLL029W	116
YLL047W	0
YLR285C-A	16
YLR001C	33
snR79	12
YLR465C	3
YLR015W	41
YLR432W	939
YLR081W	1
YLR166C	101
YLR383W	39
YLR035C	17
YLR044C	11733
YLR293C	792
YLR399W-A	2
YLR192C	195
YLR300W	346
YLR098C	32
YLR448W	1430
YLR381W	24
YLR280C	0
snR44	799
YLR367W	566
YLR309C	31
YLR299W	22
YLR224W	69
YLR029C	7079
YLR373C	51
YLR092W	15
YLL018C-A	10
RDN25-2	0
YLR066W	54
RDN58-1	0
YLR146W-A	3
YLR175W	623
YLR402W	0
YLR158C	20
YLL051C	53
YLR314C	189
YLR438C-A	51
YLR209C	77
YLR019W	65
YLR123C	1
YLR353W	47
YLR361C	14
YLL033W	22
YLR389C	166
YLR438W	47
YLR290C	54
YLR270W	48
YLR194C	54
YLR006C	40
YLR223C	77
YLR195C	99
YLL016W	18
YLL067W-A	1
YLR398C	231
YLR418C	58
YLR010C	7
YLR307W	1
YLR356W	8
YLR431C	10
YLR109W	528
tI(UAU)L	10
YLR364W	4
YLR106C	1796
YLR083C	183
YLR274W	73
YLR413W	220
YLR412C-A	1
YLR340W	2907
YLR055C	58
YLR254C	21
YLL017W	1
YLR121C	37
tA(AGC)L	0
YLL042C	3
YLR157W-D	0
YLR211C	4
YLR400W	3
YLR105C	35
YLR142W	5
YLR376C	7
YLR318W	12
YLR239C	38
YLR262C-A	187
tE(UUC)L	2
YLL037W	4
YLR452C	283
YLR372W	208
YLR154W-C	452
ETS2-1	23
YLR363C	39
YLR207W	41
YLR312W-A	61
YLR188W	71
YLR011W	14
YLR159W	0
YLR328W	47
YLR171W	1
YLR241W	60
YLR245C	10
YLR360W	32
snR30	9570
YLR205C	4
RDN25-1	0
YLR161W	0
YLR287C	63
YLR366W	1
YLR410W	178
YLR230W	32
YLR097C	44
YLR397C	127
YLR120C	108
YLR335W	87
YLR399C	186
YLL044W	185
YLR453C	8
YLL057C	3
YLR388W	203
YLR249W	11216
YLR151C	5
YLR260W	31
YLL010C	21
YLR133W	38
YLR329W	2
snR6	98
YLL011W	123
YLR384C	469
YLR203C	72
YLR156C-A	1
YLR394W	9
YLR021W	49
YLR331C	2
YLR450W	92
YLR140W	0
YLR157W-E	0
YLR390W	11
YLR291C	213
RDN5-4	18
YLR408C	6
YLR240W	54
YLR018C	46
YLR344W	899
YLR412W	44
YLR447C	807
YLR361C-A	11
YLR112W	14
YLR435W	76
YLR084C	91
snR34	2527
YLR091W	17
YLR275W	24
YLR102C	21
YLR263W	8
YLR379W	4
tL(UAG)L1	0
YLR459W	27
YLR316C	24
YLR277C	60
tP(UGG)L	0
YLR229C	302
YLR120W-A	3
YLR048W	2606
YLL059C	6
YLR238W	23
YLR283W	29
YLR298C	29
YLR232W	1
YLR086W	93
YLR053C	0
YLL041C	32
YLR330W	139
YLR244C	307
YLR299C-A	0
YLL019W-A	0
YLR258W	56
YLR174W	3
YLR444C	0
YLR315W	3
YLR374C	3
YLR154W-F	85
tR(ACG)L	0
YLR172C	231
YLR273C	12
tK(UUU)L	0
YLL012W	26
YLR022C	161
YLR382C	44
YLR041W	1
YLR466C-A	1
YLR268W	92
YLR420W	530
ITS1-1	1313
YLR137W	10
YLR087C	173
YLL049W	25
tL(CAA)L	0
RDN37-1	0
YLR426W	21
YLL035W	51
YLL009C	19
YLR036C	21
YLR118C	97
ETS1-2	9194
YLR406C	515
ITS1-2	1301
YLR136C	7
YLR385C	6
YLR281C	0
YLR138W	92
YLL019C	35
YLR284C	4
YLR295C	44
YLR307C-A	0
YLR349W	12
YLR248W	167
YLL006W-A	0
YLR127C	28
YLR002C	118
YLR168C	31
YLR342W-A	15
YLR031W	1
RDN5-3	15
YLR189C	57
YLR358C	2
YLR134W	88
YLR051C	62
YLR466C-B	1
YLR215C	29
YLR206W	58
tI(AAU)L2	0
YLR201C	25
YLL018C	489
YLL025W	1
YLR392C	22
YLR063W	28
tA(UGC)L	0
YLR124W	0
YLR350W	51
YLR312C	0
YLR204W	22
YLL007C	20
YLR141W	11
tD(GUC)L1	0
YLL038C	31
YLR257W	270
YLR108C	15
YLR163W-A	0
YLR416C	0
YLR375W	76
YLR287C-A	832
YLR154W-E	135
YLR155C	10
tS(AGA)L	0
YLR003C	108
YLR221C	110
YLR355C	1949
YLR464W	8
YLR446W	9
YLR237W	44
YLR441C	4802
YLR178C	23
YLR028C	361
YLR043C	385
YLR218C	7
YLR243W	60
YLR148W	59
YLR162W-A	4
YLR462W	9
RDN37-2	0
YLR095C	66
YLR199C	30
YLR154W-A	80
YLR154C	35
YLL064C	0
YLR461W	0
tL(UAA)L	0
YLR265C	45
YLR428C	2
YLR242C	22
YLR351C	230
YLR306W	17
YLR130C	80
YLL028W	72
YLR183C	50
tR(CCG)L	0
YLR042C	6
YLR396C	51
YLR122C	0
YLR326W	13
YLR024C	117
YLR442C	38
YLR380W	62
YLR061W	1934
YLR386W	31
YLR387C	73
YLR422W	142
YLR354C	801
YLR434C	0
YLL039C	107
YLR149C	13
YLR208W	385
RDN5-6	30
YLR115W	66
YLR005W	27
YLR147C	21
YLR076C	335
YLR162W	9
YLR451W	72
YLR212C	47
YLR454W	191
YLR437C-A	1
YLR064W	35
YLR132C	14
YLR182W	51
YLR038C	53
YLR107W	40
YLR139C	4
YLR305C	277
YLR339C	55
YLR062C	110
YLR334C	0
YLL002W	23
YLR070C	4
YLR157C	19
YLR226W	29
YLL048C	371
YLL024C	5140
YLR009W	132
YLR057W	33
YLR348C	122
YLR439W	10
YLR236C	0
YLR345W	26
YLR050C	30
YLR332W	17
YLR369W	25
YLL065W	0
tX(XXX)L	1
RDN5-1	19
YLR417W	27
YLR179C	631
YLR013W	0
YLR116W	26
YLR371W	99
YLR222C	211
YLR365W	1
YLR440C	59
YLR059C	76
YLR165C	13
YLR421C	107
YLL027W	61
YLR292C	144
YLR034C	67
YLR016C	27
YLR255C	0
YLR297W	24
YLR225C	65
YLR047C	21
YLL022C	58
tI(AAU)L1	0
YLR395C	48
YLL067C	87
YLR359W	361
YLR456W	7
YLR067C	32
RDN58-2	0
YLR040C	85
YLL013C	177
YLR320W	61
YLL045C	4637
YLR352W	28
YLR160C	11
YLR071C	132
YLR286C	273
YLR037C	2
YLL004W	32
YLR100W	163
YLR088W	58
YLR216C	449
YLL040C	383
YLR154C-G	0
YLR410W-B	130
YLR410W-A	0
YLR157C-A	0
YLR256W-A	195
YLR035C-A	400
YLR227W-A	0
YLR157C-B	597
YLR227W-B	603
YPL071C	2
YPL208W	62
YPL102C	2
YPL217C	237
YPL197C	15
YPR139C	45
YPR169W	94
YPL257W	2
snR41	231
YPL009C	112
YPL183C	136
YPR065W	14
YPR099C	1
YPR032W	55
tM(CAU)P	0
YPR194C	0
YPL084W	85
YPR101W	21
YPL179W	104
YPL224C	41
tG(GCC)P2	1
snR17b	6026
YPR204W	58
YPR103W	207
YPR155C	21
YPL250W-A	183
YPL244C	41
YPR141C	25
YPL275W	1
YPR156C	120
YPL240C	498
YPR188C	52
YPL111W	81
YPR119W	119
YPL192C	10
YPL059W	90
YPL218W	618
tI(AAU)P1	0
YPL264C	5
YPL198W	1624
YPL006W	74
YPR161C	87
YPL145C	209
YPL092W	23
YPR181C	550
YPR171W	33
YPR122W	112
YPL091W	173
YPL137C	128
YPL014W	19
YPL164C	31
YPL163C	23
YPR069C	621
YPL038W-A	4
YPR072W	152
YPR067W	29
YPL175W	34
YPL088W	17
YPL125W	110
YPL090C	4876
YPR120C	19
YPR198W	33
YPR053C	10
YPR106W	44
YPL250C	15
YPL051W	19
YPR013C	9
YPL121C	1
YPR068C	15
YPR160W-A	0
YPR202W	30
YPL270W	63
YPL248C	3
YPR058W	138
YPL004C	216
YPR110C	560
YPL042C	65
YPR149W	222
YPL172C	38
YPR009W	38
YPL039W	15
YPR051W	51
YPR134W	18
YPR118W	291
YPR019W	95
YPL213W	14
YPR121W	17
YPL054W	0
YPL123C	9
YPL144W	21
YPR036W-A	38
YPL140C	31
snR70	611
YPL202C	37
YPL114W	3
tI(AAU)P2	0
YPL045W	52
YPL267W	17
YPL133C	27
tA(AGC)P	0
YPL263C	166
YPL097W	20
YPR130C	9
YPR177C	2
YPR124W	90
YPR157W	18
YPR004C	125
YPR080W	15471
YPL162C	14
YPL200W	1
YPR057W	26
YPR100W	25
YPR033C	398
YPR174C	11
YPR151C	1
YPR180W	33
YPL210C	126
tC(GCA)P1	3
YPL155C	35
YPL225W	228
YPL081W	383
YPL266W	180
YPR002W	6
YPL127C	81
YPR108W	170
YPR172W	49
tF(GAA)P2	0
YPR200C	3
YPL058C	246
YPL073C	1
YPR197C	2
YPR088C	211
YPL254W	53
YPR010C-A	8
YPL223C	5
YPR056W	43
YPR006C	22
YPR129W	98
YPR199C	24
YPL062W	0
YPR113W	284
YPL166W	2
YPR020W	54
YPL160W	1407
YPL147W	10
YPL107W	17
YPL169C	79
YPR169W-A	0
YPR170W-A	0
YPR014C	1
YPR049C	31
YPL087W	42
YPR115W	111
YPL184C	256
YPR111W	17
YPR203W	3
YPR189W	150
YPR034W	91
YPL189W	9
YPL246C	57
YPL020C	44
YPL255W	32
YPL196W	18
YPR135W	55
YPR044C	62
YPL061W	452
YPL238C	35
YPL052W	41
YPR112C	176
YPL186C	3
YPR148C	83
YPL276W	0
YPL280W	1
YPR143W	69
YPL261C	0
YPL034W	14
YPL116W	52
YPL131W	5031
YPR017C	15
YPL012W	303
YPL017C	3
YPL010W	226
YPR173C	110
YPL233W	26
YPR024W	97
YPL152W-A	0
YPL187W	1371
YPR191W	134
YPR170C	3
YPR123C	8
YPR142C	5
YPL063W	71
YPR007C	3
YPR084W	19
YPL149W	46
YPL089C	26
YPR166C	166
YPR167C	7
YPL231W	2941
YPR025C	35
YPL098C	67
YPR147C	42
YPL129W	107
YPR153W	4
YPR164W	146
YPL026C	48
YPR001W	5
YPL282C	0
YPR178W	26
YPR061C	10
YPL180W	47
YPL142C	63
YPL019C	247
YPL258C	11
YPL022W	73
YPL279C	22
YPL044C	8
YPR193C	1
YPL001W	40
YPR083W	11
YPR195C	0
YPL057C	41
YPL211W	228
YPL041C	14
YPR003C	26
YPL181W	53
YPR168W	6
YPL185W	0
YPL040C	35
YPL070W	43
YPR159W	180
YPL002C	31
snR51	36
YPL227C	25
YPL067C	33
YPL236C	18
YPL151C	22
YPL234C	232
YPL015C	85
YPR035W	1055
YPR037C	33
YPR184W	37
YPL135W	76
YPL215W	43
YPL112C	54
tK(UUU)P	0
YPR146C	18
YPR087W	1
tW(CCA)P	4
YPL154C	303
YPL136W	1
YPR094W	14
YPR074C	2005
YPL056C	3
YPL189C-A	28
YPR082C	21
YPR133C	83
YPL047W	16
YPL077C	9
YPR016W-A	2
YPL272C	3
YPR050C	8
YPR108W-A	1
YPR070W	49
YPL176C	51
YPL220W	2526
YPL065W	21
YPL074W	44
YPL032C	141
YPL167C	34
tN(GUU)P	0
YPR185W	41
YPR160C-A	2
YPL038W	32
YPR145W	1091
YPL165C	6
YPL193W	48
YPL003W	19
YPL178W	139
YPL013C	21
YPR012W	0
YPR042C	70
YPL103C	32
YPR028W	336
YPR039W	0
YPR089W	74
YPL075W	128
YPR196W	13
YPR077C	0
YPL024W	38
YPR008W	77
YPR071W	11
YPL182C	5
tC(GCA)P2	1
YPR062W	177
YPL277C	5
YPR125W	46
YPR131C	51
YPL221W	107
YPR073C	107
YPL262W	292
snR45	2332
YPR036W	686
YPL031C	68
YPL237W	763
YPL053C	52
YPR109W	44
YPR159C-A	0
YPL122C	97
YPL085W	267
YPR104C	57
YPR186C	28
YPR201W	1
YPL138C	22
YPR030W	6
YPR190C	84
YPL043W	133
YPL108W	16
YPL105C	118
YPL168W	20
YPR018W	25
YPR132W	3351
YPL222C-A	4
YPR137W	92
YPL219W	18
tS(UGA)P	3
YPL029W	31
YPL113C	3
YPL190C	80
YPL241C	60
YPL281C	3
YPL023C	103
YPR043W	1000
YPR116W	15
YPL252C	35
YPR047W	29
YPL119C-A	2
YPL194W	18
YPL157W	28
YPL177C	74
YPR165W	540
YPL037C	1499
YPR093C	15
tG(GCC)P1	1
YPR066W	12
YPL247C	22
YPL101W	88
YPL064C	44
YPL256C	65
YPL099C	22
YPR023C	80
YPL093W	499
YPL134C	16
YPL153C	25
YPL222W	28
YPR075C	39
YPL118W	97
YPL239W	126
YPR136C	1
YPL033C	0
YPR045C	102
YPR038W	5
YPR011C	31
YPL100W	19
YPL076W	6
YPL027W	0
YPL271W	29
YPL128C	41
YPL139C	35
YPL005W	14
YPL148C	7
YPL080C	3
YPL265W	100
snR59	2
YPR052C	80
YPR145C-A	3
YPL096W	19
YPR078C	0
YPL104W	21
YPR074W-A	0
YPL283W-B	1
YPR162C	33
YPL030W	79
YPL069C	36
YPL188W	41
YPL201C	2
YPL207W	92
YPR021C	41
YPL253C	11
YPR040W	24
YPL143W	1494
YPL132W	40
YPL171C	3
YPL126W	336
YPR063C	80
YPR187W	156
YPL007C	35
YPL209C	12
YPR182W	27
YPL242C	132
YPL205C	2
YPL278C	0
YPR086W	140
YPR117W	132
YPL096C-A	6
YPR092W	1
YPL086C	135
YPR005C	3
YPR046W	14
tK(CUU)P	1
YPL269W	19
YPL135C-A	6
YPR105C	58
YPL158C	59
tE(UUC)P	2
YPL094C	179
YPR176C	38
YPL191C	7
YPR204C-A	3
YPR163C	563
YPL229W	5
YPR160W	25
YPL049C	131
YPL066W	26
YPL183W-A	23
YPL235W	131
YPL141C	59
tF(GAA)P1	0
YPR144C	97
YPL249C-A	1491
YPR128C	58
YPR054W	4
YPL156C	15
YPL173W	26
YPR098C	41
YPL260W	96
YPL251W	4
YPL016W	69
YPR095C	52
YPR079W	8
YPR010C	1107
YPL046C	7
YPL021W	0
YPL268W	46
YPL283C	144
YPL206C	63
YPR055W	96
YPR138C	106
YPL243W	173
YPR127W	44
YPL095C	86
YPR027C	0
YPL232W	102
YPL124W	13
YPR041W	403
YPL083C	60
YPL048W	362
YPL120W	16
YPL117C	238
YPR126C	0
YPR091C	46
YPR059C	3
YPL214C	34
YPL203W	43
YPL273W	444
YPR081C	28
YPL011C	36
YPR097W	131
YPL274W	85
YPR158W	35
YPL050C	88
YPR114W	31
YPL110C	29
YPL161C	50
YPR022C	41
tT(UGU)P	0
YPR175W	64
YPL068C	6
YPL055C	12
YPL079W	2317
YPL150W	28
YPR192W	3
YPL226W	765
YPL115C	59
YPL283W-A	2
YPL170W	30
YPL245W	81
YPR140W	31
YPR048W	76
YPR102C	2551
YPL036W	23
YPR015C	2
YPR133W-A	37
YPL146C	107
YPR107C	25
YPL035C	1
YPL082C	310
YPR064W	0
YPL216W	22
YPL152W	19
YPL230W	4
YPL159C	29
YPR183W	150
YPL204W	133
YPL109C	25
YPL249C	42
YPR154W	18
YPR026W	23
YPR076W	1
YPR170W-B	18
YPR016C	532
YPL060W	27
YPR029C	112
YPR002C-A	1
YPL106C	1707
YPR085C	19
YPL008W	52
YPR152C	17
YPL212C	152
YPL119C	12
YPL078C	277
YPL195W	122
YPL025C	1
YPR060C	129
YPL199C	101
YPL228W	40
YPL018W	6
YPL259C	68
YPR150W	2
YPL072W	15
YPL130W	1
YPR179C	24
YPR096C	1
YPL028W	591
YPL174C	22
YPR031W	31
YPL257W-A	0
YPR158W-A	0
YPL257W-B	590
YPR158C-D	613
YPR137C-A	0
YPR137C-B	509
YPR158W-B	497
YPL060C-A	16
YPR158C-C	0
YMR172W	23
YMR027W	133
YML089C	0
YMR290C	257
YMR139W	43
YMR191W	75
YMR244C-A	8
YMR091C	111
YMR173W-A	4
YMR180C	30
YML020W	19
YML088W	57
YML077W	39
YML125C	197
YMR318C	334
YMR115W	20
