Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/M1_IN1.bam
YGR270C-A	0
YGL227W	3
YGR081C	8
YGL243W	11
YGL194C-A	4
YGR148C	416
YGL136C	10
YGR276C	23
YGL129C	25
tR(UCU)G2	0
YGR053C	2
YGR069W	0
YGL224C	12
YGL193C	0
YGL020C	25
YGL177W	0
YGL189C	307
YGR122W	17
YGL003C	5
YGR210C	23
tG(GCC)G1	1
YGR079W	0
YGL115W	72
YGL105W	98
YGR026W	37
YGR087C	0
YGR278W	7
YGR042W	4
YGR043C	2
YGL165C	1
YGR110W	1
YGR089W	11
YGL158W	0
YGR262C	13
YGL200C	113
YGL117W	7
YGL186C	27
YGR010W	8
YGR198W	31
YGR137W	2
YGL058W	23
YGL226W	1
YGL055W	258
YGL184C	3
YGL024W	1
tV(AAC)G3	1
YGL151W	19
YGR101W	15
YGL230C	0
YGR103W	124
YGR096W	2
YGR112W	3
tI(AAU)G	0
YGL013C	21
YGL076C	742
YGR067C	0
YGR094W	694
YGL226C-A	6
YGR045C	0
YGR175C	318
YGL008C	2872
YGR115C	0
YGR108W	32
YGR218W	144
YGR205W	22
YGL073W	11
YGL009C	1394
YGL095C	24
YGL137W	428
YGL214W	1
YGR105W	34
YGR001C	24
tK(UUU)G1	1
YGL217C	0
YGL173C	167
YGL086W	8
YGR223C	10
tS(AGA)G	0
YGR077C	9
YGL052W	1
YGR285C	322
YGL080W	7
YGL207W	70
YGR261C	66
YGR226C	0
YGL140C	35
YGL078C	12
YGL199C	6
YGR164W	0
YGR150C	9
YGL006W-A	0
YGR196C	5
YGL197W	9
YGR136W	13
YGR153W	0
YGL159W	18
YGR286C	22
YGL254W	2
tH(GUG)G1	3
YGR023W	2
snR48	0
YGL063W	0
YGL154C	9
YGL035C	16
YGR009C	10
YGR034W	855
YGL064C	8
YGR118W	858
YGR277C	19
YGR232W	41
YGR227W	4
YGL142C	20
YGL143C	7
YGR222W	12
YGL045W	5
YGL253W	1484
YGR257C	33
YGL131C	7
YGR064W	3
YGR263C	13
YGL049C	2
YGR296C-B	0
YGL202W	263
YGL258W-A	1
YGR133W	1
YGR109C	3
YGR037C	32
YGL077C	116
YGR111W	21
YGR016W	3
YGR245C	31
YGR287C	1
YGL244W	10
YGL057C	8
YGL187C	48
YGR180C	486
YGR116W	85
YGL181W	15
YGR202C	12
YGL127C	5
YGR203W	3
YGL150C	19
YGR134W	19
YGR095C	12
YGR214W	595
YGR269W	0
YGR176W	0
YGL263W	3
YGR057C	8
YGL074C	0
YGR007W	21
YGR241C	6
YGR127W	4
YGL219C	4
YGL061C	8
YGR083C	36
YGL038C	14
YGL047W	9
YGR244C	32
YGR289C	1
YGL089C	425
YGL180W	4
YGR146C	1
YGL149W	0
YGL242C	17
YGR106C	206
YGR004W	6
YGR209C	102
YGR052W	0
YGR158C	13
YGR003W	11
YGR219W	0
YGL247W	11
YGR170W	10
YGR246C	9
YGL183C	1
YGR160W	11
YGR204C-A	0
YGR039W	0
YGL059W	4
YGL123W	3385
YGL099W	27
YGR102C	2
YGL233W	22
YGL072C	6
YGL056C	7
YGR104C	5
YGR240C	1301
YGR243W	1
YGR275W	2
YGL088W	0
YGR020C	62
YGR100W	19
YGR231C	37
YGR215W	11
YGR018C	1
YGL152C	0
YGL212W	2
YGL066W	2
YGL060W	24
YGL185C	9
YGR145W	28
YGL011C	55
YGR147C	28
YGR036C	4
YGL122C	21
YGL261C	1
YGL041C	0
YGR099W	13
YGR046W	13
YGL188C-A	1
YGR216C	14
tG(UCC)G	2
YGR047C	14
YGR238C	8
YGR282C	331
YGL132W	0
tA(AGC)G	0
YGR169C	4
YGR063C	19
YGR256W	1
YGL036W	2
YGR192C	11300
YGL191W	29
YGR051C	0
YGR013W	5
YGR123C	95
YGL209W	0
YGL163C	9
YGR296C-A	0
YGL178W	2
YGL092W	53
YGR132C	97
YGL208W	2
tL(GAG)G	4
YGR059W	0
YGR114C	0
YGR128C	79
YGL246C	31
YGL190C	8
YGR033C	24
YGL112C	38
YGL001C	90
YGR168C	17
YGL093W	9
YGR120C	3
YGR027C	1017
YGL259W	0
YGR294W	0
YGR124W	971
YGL103W	2375
YGL062W	108
YGR049W	2
snR39	19
YGR076C	11
YGL161C	40
YGR062C	5
tV(AAC)G1	6
YGL237C	3
YGR024C	44
YGR184C	47
YGR292W	1
YGR151C	0
YGL034C	0
YGL067W	13
YGR072W	1
YGL229C	12
YGR055W	33
YGL044C	8
YGL054C	56
YGL119W	15
YGR068W-A	0
YGR206W	2
YGR121W-A	0
YGL130W	18
YGL042C	0
YGR090W	87
YGR221C	2
YGR143W	25
tR(UCU)G1	1
YGL218W	0
YGL198W	70
YGL083W	7
tC(GCA)G	0
YGR071C	11
YGR259C	5
YGR058W	0
YGL195W	713
YGL192W	0
YGL206C	444
YGR060W	46
YGL257C	22
YGL236C	23
YGR138C	12
YGR015C	4
YGL023C	4
YGL144C	5
YGL071W	2
tK(CUU)G3	0
YGR080W	9
YGL116W	6
YGR035C	0
YGL201C	18
YGR212W	1
YGR154C	1
YGL241W	17
YGL262W	0
YGR247W	12
YGR199W	23
YGL260W	0
YGR179C	2
YGR011W	1
YGL111W	22
snR39B	7
YGR073C	3
YGR155W	815
YGL114W	19
YGL255W	58
YGR066C	0
YGR233C	9
YGR092W	15
YGL041W-A	10
YGR171C	13
tW(CCA)G2	18
YGL171W	9
YGL029W	2
YGR040W	4
YGR220C	15
YGR268C	2
YGL147C	1428
tK(CUU)G1	0
YGR144W	1
YGR178C	73
YGR113W	3
YGL203C	24
YGL048C	58
YGR207C	27
YGR258C	4
YGL091C	23
YGR093W	11
YGR119C	37
YGR213C	0
YGR061C	588
YGL182C	0
YGR139W	0
YGR121C	2
YGL043W	12
YGR280C	5
YGL085W	6
YGL031C	591
YGR117C	16
YGR254W	1016
YGR235C	18
YGL124C	10
YGR236C	0
YGL164C	4
YGR293C	0
tL(CAA)G1	2
YGR264C	456
YGL234W	359
YGL109W	1
YGL238W	128
YGL041C-B	0
YGR056W	7
YGR201C	20
YGR239C	3
YGR169C-A	3
YGR185C	139
YGR189C	39
YGR022C	0
YGR290W	0
YGL205W	0
tK(CUU)G2	1
YGL221C	77
YGL108C	4
YGL069C	5
YGL135W	1030
YGR253C	171
YGL053W	5
YGL101W	22
YGR271C-A	30
YGR267C	47
YGR234W	331
YGL251C	5
YGL141W	18
YGL245W	490
YGL007W	0
YGL005C	14
YGL215W	14
YGR173W	32
YGL249W	0
YGR161W-C	3
YGR229C	66
YGR070W	1
YGR135W	160
YGL014C-A	0
YGR225W	2
YGL258W	0
tT(UGU)G1	0
YGL139W	25
YGL172W	46
YGR088W	9
YGL126W	88
YGR140W	10
YGR129W	1
YGL027C	19
tL(CAA)G2	1
YGL231C	33
YGL019W	19
tR(UCU)G3	1
YGR017W	23
YGR107W	0
YGL039W	13
tL(CAA)G3	3
YGL123C-A	86
YGL002W	15
YGR044C	26
YGR193C	17
YGL033W	0
YGR165W	35
YGL030W	638
YGL128C	0
YGL063C-A	1
YGL007C-A	0
YGL175C	1
YGL223C	14
YGR190C	1
YGL004C	5
YGL148W	354
YGR281W	26
tH(GUG)G2	30
tF(GAA)G	9
YGR078C	1
YGL133W	13
tV(AAC)G2	1
YGR295C	79
YGR048W	17
YGR065C	28
YGL051W	2
YGL220W	9
YGR019W	52
YGL010W	4
YGL090W	0
YGR054W	20
YGR174W-A	0
YGL032C	0
tE(UUC)G2	14
YGL179C	4
tE(UUC)G3	43
YGR002C	11
YGL134W	4
YGL235W	1
YGL006W	36
YGR028W	12
YGR283C	22
YGR249W	0
snR82	2026
snR7-L	2
YGL232W	44
YGL157W	18
YGL118C	0
YGR012W	9
YGR242W	0
YGR014W	6
YGR038C-A	0
YGR161C-C	0
YGR027W-A	0
YGR109W-A	0
YGR027W-B	48
YGR038C-B	43
YGR161C-D	28
YGR161W-A	0
YGR109W-B	3
YGR161W-B	12
YLL050C	175
YLL032C	8
YLR466W	17
YLR054C	0
YLR437C	8
YLR217W	1
YLL056C	1
YLR128W	3
YLR279W	0
YLR075W	3724
YLR052W	7
YLR159C-A	0
YLR025W	4
YLR049C	22
YLR308W	0
YLR032W	11
ETS2-2	3
YLR251W	3
YLR321C	4
YLR327C	0
YLR154C-H	0
YLR247C	32
YLR167W	3037
YLR220W	29
YLR455W	14
YLR282C	0
YLR094C	7
YLR272C	16
YLR264C-A	0
YLR338W	1
YLR181C	3
YLR458W	0
YLR180W	831
YLR250W	58
YLR222C-A	3
YLR424W	16
YLR253W	11
YLR390W-A	2
YLR233C	7
YLR347W-A	0
YLR117C	4
YLR110C	140
YLR072W	12
YLR069C	25
YLR403W	4
YLR008C	23
YLR231C	40
YLR264W	160
YLR164W	2
YLR079W	8
YLR103C	12
YLR170C	16
YLR228C	10
YLL036C	24
YLR467C-A	0
YLR198C	1
snR61	0
YLR411W	0
YLR056W	136
YLR429W	104
YLL060C	5
YLR310C	42
YLR342W	1032
YLR017W	91
tL(UAG)L2	1
YLR304C	698
YLL052C	3
YLR027C	412
YLR214W	53
ITS2-2	1565
YLL062C	2
YLR378C	33
YLR023C	2
YLR425W	3
YLR073C	5
YLL008W	32
YLL063C	0
YLR449W	34
YLL046C	0
YLR089C	29
RDN18-1	0
YLR020C	13
YLR190W	5
YLR045C	10
YLR285W	34
YLR322W	0
YLR276C	77
YLR346C	2
YLR156W	0
YLR135W	2
YLR261C	0
YLL066C	9
YLR077W	13
YLR144C	20
YLR414C	44
YLR030W	0
YLR301W	181
YLR252W	0
YLR427W	18
YLR200W	19
YLR150W	305
YLL021W	13
YLR078C	19
YLR153C	495
YLR404W	5
YLR014C	12
YLL005C	1
tQ(UUG)L	2
YLR262C	8
YLR296W	0
YLR234W	1
YLR096W	24
YLR271W	3
YLR033W	10
YLR278C	10
YLL055W	9
YLR266C	23
YLL030C	0
YLR323C	12
YLR007W	14
YLR406C-A	0
YLL015W	18
YLR343W	1
YLR269C	0
tN(GUU)L	0
YLR210W	11
YLR058C	93
YLR145W	6
YLR080W	0
YLR443W	17
YLR325C	309
YLL006W	6
YLR074C	17
RDN5-5	72
YLR311C	0
YLR191W	5
YLR235C	0
YLR364C-A	0
ITS2-1	1608
YLR288C	5
YLL001W	32
YLR409C	84
YLR099C	13
YLR131C	2
YLR362W	14
YLR256W	52
YLR068W	3
YLR101C	2
YLR341W	0
YLL054C	7
YLR186W	40
YLR143W	19
YLR368W	8
YLR393W	5
YLR176C	2
YLR126C	3
YLR099W-A	3
YLR423C	6
YLR357W	23
YLR197W	513
ETS1-1	6630
YLR187W	3
RDN5-2	73
YLL034C	33
YLL023C	10
YLR065C	12
YLL031C	37
YLR419W	19
YLR149C-A	0
YLR294C	0
YLR405W	22
YLR157C-C	0
YLR463C	2
YLR026C	3
YLR267W	1
YLR093C	55
YLR085C	22
YLR246W	6
YLR433C	36
YLR227C	11
YLR012C	0
YLR111W	0
YLR152C	3
YLR370C	6
YLL026W	156
YLR289W	2
YLL066W-B	0
YLR114C	18
YLR213C	1
YLR146C	36
YLR445W	0
RDN18-2	0
YLR169W	0
YLR202C	1
YLL053C	1
YLR333C	371
YLR082C	5
YLR193C	5
YLL043W	22
YLR337C	1
YLL066W-A	0
YLR039C	12
YLR457C	0
YLR377C	0
YLR104W	9
YLR319C	8
YLR184W	0
YLR317W	1
YLL003W	15
YLR004C	2
YLR407W	15
YLR336C	25
YLR430W	21
YLR436C	16
YLR347C	157
YLR324W	17
tV(AAC)L	1
YLR460C	5
YLR113W	64
YLR046C	1
YLR125W	1
YLR196W	45
YLR363W-A	12
YLL061W	3
YLR119W	3
snR57	29
YLL020C	0
YLR163C	22
YLL014W	35
YLR129W	58
tD(GUC)L2	3
YLR173W	4
YLR090W	18
YLR286W-A	3
snR55	31
YLR259C	343
YLR219W	14
YLR401C	16
YLL058W	8
YLR177W	4
YLR415C	0
YLR467W	38
YLR302C	1
YLR185W	336
YLR060W	249
YLR313C	3
YLR303W	209
YLR154W-B	101
YLL029W	26
YLL047W	0
YLR285C-A	1
YLR001C	20
snR79	5
YLR465C	0
YLR015W	10
YLR432W	263
YLR081W	1
YLR166C	27
YLR383W	7
YLR035C	3
YLR044C	3707
YLR293C	44
YLR399W-A	1
YLR192C	14
YLR300W	231
YLR098C	5
YLR448W	134
YLR381W	8
YLR280C	0
snR44	1459
YLR367W	199
YLR309C	14
YLR299W	7
YLR224W	12
YLR029C	3499
YLR373C	6
YLR092W	2
YLL018C-A	1
RDN25-2	0
YLR066W	12
RDN58-1	0
YLR146W-A	4
YLR175W	142
YLR402W	0
YLR158C	9
YLL051C	11
YLR314C	63
YLR438C-A	12
YLR209C	40
YLR019W	9
YLR123C	0
YLR353W	4
YLR361C	16
YLL033W	2
YLR389C	42
YLR438W	18
YLR290C	10
YLR270W	19
YLR194C	4
YLR006C	9
YLR223C	12
YLR195C	69
YLL016W	7
YLL067W-A	1
YLR398C	29
YLR418C	21
YLR010C	4
YLR307W	1
YLR356W	1
YLR431C	0
YLR109W	53
tI(UAU)L	74
YLR364W	5
YLR106C	165
YLR083C	56
YLR274W	19
YLR413W	39
YLR412C-A	0
YLR340W	219
YLR055C	12
YLR254C	3
YLL017W	0
YLR121C	9
tA(AGC)L	0
YLL042C	1
YLR157W-D	0
YLR211C	2
YLR400W	0
YLR105C	21
YLR142W	2
YLR376C	2
YLR318W	4
YLR239C	11
YLR262C-A	59
tE(UUC)L	10
YLL037W	1
YLR452C	96
YLR372W	186
YLR154W-C	1772
ETS2-1	6
YLR363C	16
YLR207W	9
YLR312W-A	23
YLR188W	26
YLR011W	6
YLR159W	0
YLR328W	13
YLR171W	1
YLR241W	28
YLR245C	4
YLR360W	7
snR30	34211
YLR205C	2
RDN25-1	0
YLR161W	0
YLR287C	31
YLR366W	0
YLR410W	61
YLR230W	3
YLR097C	3
YLR397C	47
YLR120C	19
YLR335W	41
YLR399C	74
YLL044W	34
YLR453C	1
YLL057C	1
YLR388W	71
YLR249W	19713
YLR151C	1
YLR260W	16
YLL010C	2
YLR133W	13
YLR329W	1
snR6	226
YLL011W	19
YLR384C	187
YLR203C	21
YLR156C-A	0
YLR394W	1
YLR021W	7
YLR331C	0
YLR450W	37
YLR140W	0
YLR157W-E	2
YLR390W	0
YLR291C	19
RDN5-4	61
YLR408C	2
YLR240W	8
YLR018C	23
YLR344W	199
YLR412W	7
YLR447C	384
YLR361C-A	4
YLR112W	6
YLR435W	37
YLR084C	34
snR34	827
YLR091W	3
YLR275W	12
YLR102C	2
YLR263W	0
YLR379W	0
tL(UAG)L1	0
YLR459W	2
YLR316C	6
YLR277C	19
tP(UGG)L	6
YLR229C	38
YLR120W-A	0
YLR048W	513
YLL059C	0
YLR238W	6
YLR283W	8
YLR298C	6
YLR232W	0
YLR086W	10
YLR053C	0
YLL041C	19
YLR330W	42
YLR244C	71
YLR299C-A	0
YLL019W-A	0
YLR258W	29
YLR174W	2
YLR444C	0
YLR315W	0
YLR374C	1
YLR154W-F	4
tR(ACG)L	0
YLR172C	33
YLR273C	0
tK(UUU)L	0
YLL012W	5
YLR022C	36
YLR382C	9
YLR041W	1
YLR466C-A	0
YLR268W	18
YLR420W	163
ITS1-1	913
YLR137W	1
YLR087C	14
YLL049W	14
tL(CAA)L	3
RDN37-1	0
YLR426W	5
YLL035W	10
YLL009C	8
YLR036C	6
YLR118C	15
ETS1-2	6489
YLR406C	125
ITS1-2	903
YLR136C	0
YLR385C	0
YLR281C	1
YLR138W	37
YLL019C	1
YLR284C	5
YLR295C	4
YLR307C-A	0
YLR349W	4
YLR248W	50
YLL006W-A	0
YLR127C	5
YLR002C	39
YLR168C	12
YLR342W-A	9
YLR031W	0
RDN5-3	68
YLR189C	17
YLR358C	1
YLR134W	43
YLR051C	6
YLR466C-B	0
YLR215C	9
YLR206W	8
tI(AAU)L2	0
YLR201C	9
YLL018C	200
YLL025W	0
YLR392C	3
YLR063W	1
tA(UGC)L	1
YLR124W	0
YLR350W	6
YLR312C	0
YLR204W	6
YLL007C	5
YLR141W	2
tD(GUC)L1	2
YLL038C	6
YLR257W	44
YLR108C	5
YLR163W-A	0
YLR416C	0
YLR375W	12
YLR287C-A	308
YLR154W-E	13
YLR155C	15
tS(AGA)L	0
YLR003C	37
YLR221C	10
YLR355C	522
YLR464W	3
YLR446W	1
YLR237W	25
YLR441C	1610
YLR178C	9
YLR028C	166
YLR043C	95
YLR218C	1
YLR243W	34
YLR148W	26
YLR162W-A	8
YLR462W	1
RDN37-2	0
YLR095C	11
YLR199C	8
YLR154W-A	156
YLR154C	7
YLL064C	0
YLR461W	0
tL(UAA)L	0
YLR265C	12
YLR428C	3
YLR242C	3
YLR351C	81
YLR306W	6
YLR130C	65
YLL028W	15
YLR183C	33
tR(CCG)L	0
YLR042C	1
YLR396C	21
YLR122C	1
YLR326W	0
YLR024C	14
YLR442C	7
YLR380W	4
YLR061W	434
YLR386W	11
YLR387C	30
YLR422W	31
YLR354C	294
YLR434C	1
YLL039C	120
YLR149C	3
YLR208W	130
RDN5-6	72
YLR115W	8
YLR005W	8
YLR147C	3
YLR076C	73
YLR162W	9
YLR451W	6
YLR212C	18
YLR454W	26
YLR437C-A	0
YLR064W	5
YLR132C	0
YLR182W	11
YLR038C	8
YLR107W	22
YLR139C	0
YLR305C	87
YLR339C	2
YLR062C	6
YLR334C	0
YLL002W	11
YLR070C	2
YLR157C	11
YLR226W	6
YLL048C	97
YLL024C	2807
YLR009W	15
YLR057W	8
YLR348C	90
YLR439W	2
YLR236C	0
YLR345W	7
YLR050C	19
YLR332W	3
YLR369W	15
YLL065W	0
tX(XXX)L	4
RDN5-1	58
YLR417W	15
YLR179C	147
YLR013W	0
YLR116W	3
YLR371W	16
YLR222C	63
YLR365W	0
YLR440C	6
YLR059C	17
YLR165C	0
YLR421C	15
YLL027W	3
YLR292C	31
YLR034C	30
YLR016C	11
YLR255C	0
YLR297W	7
YLR225C	20
YLR047C	3
YLL022C	6
tI(AAU)L1	0
YLR395C	13
YLL067C	21
YLR359W	271
YLR456W	5
YLR067C	12
RDN58-2	0
YLR040C	1
YLL013C	11
YLR320W	10
YLL045C	879
YLR352W	2
YLR160C	11
YLR071C	37
YLR286C	46
YLR037C	0
YLL004W	18
YLR100W	104
YLR088W	31
YLR216C	165
YLL040C	84
YLR154C-G	0
YLR410W-B	16
YLR410W-A	0
YLR157C-A	0
YLR256W-A	8
YLR035C-A	35
YLR227W-A	0
YLR157C-B	33
YLR227W-B	30
YPL071C	5
YPL208W	39
YPL102C	0
YPL217C	41
YPL197C	0
YPR139C	17
YPR169W	23
YPL257W	1
snR41	86
YPL009C	13
YPL183C	45
YPR065W	4
YPR099C	0
YPR032W	10
tM(CAU)P	0
YPR194C	3
YPL084W	23
YPR101W	16
YPL179W	38
YPL224C	24
tG(GCC)P2	0
snR17b	6888
YPR204W	10
YPR103W	75
YPR155C	8
YPL250W-A	33
YPL244C	18
YPR141C	2
YPL275W	1
YPR156C	15
YPL240C	254
YPR188C	16
YPL111W	65
YPR119W	13
YPL192C	3
YPL059W	22
YPL218W	171
tI(AAU)P1	0
YPL264C	5
YPL198W	381
YPL006W	42
YPR161C	25
YPL145C	84
YPL092W	13
YPR181C	143
YPR171W	5
YPR122W	13
YPL091W	82
YPL137C	53
YPL014W	0
YPL164C	1
YPL163C	2
YPR069C	182
YPL038W-A	2
YPR072W	38
YPR067W	6
YPL175W	13
YPL088W	4
YPL125W	47
YPL090C	1701
YPR120C	3
YPR198W	32
YPR053C	0
YPR106W	2
YPL250C	0
YPL051W	5
YPR013C	0
YPL121C	0
YPR068C	1
YPR160W-A	0
YPR202W	2
YPL270W	32
YPL248C	0
YPR058W	44
YPL004C	44
YPR110C	152
YPL042C	15
YPR149W	54
YPL172C	15
YPR009W	15
YPL039W	8
YPR051W	26
YPR134W	6
YPR118W	95
YPR019W	19
YPL213W	7
YPR121W	5
YPL054W	0
YPL123C	6
YPL144W	13
YPR036W-A	1
YPL140C	10
snR70	383
YPL202C	10
YPL114W	3
tI(AAU)P2	0
YPL045W	15
YPL267W	7
YPL133C	5
tA(AGC)P	0
YPL263C	40
YPL097W	4
YPR130C	1
YPR177C	0
YPR124W	66
YPR157W	5
YPR004C	42
YPR080W	16166
YPL162C	3
YPL200W	0
YPR057W	7
YPR100W	9
YPR033C	233
YPR174C	4
YPR151C	1
YPR180W	20
YPL210C	51
tC(GCA)P1	0
YPL155C	5
YPL225W	116
YPL081W	183
YPL266W	30
YPR002W	2
YPL127C	13
YPR108W	44
YPR172W	9
tF(GAA)P2	1
YPR200C	3
YPL058C	56
YPL073C	0
YPR197C	0
YPR088C	99
YPL254W	22
YPR010C-A	5
YPL223C	4
YPR056W	14
YPR006C	6
YPR129W	15
YPR199C	5
YPL062W	0
YPR113W	117
YPL166W	4
YPR020W	22
YPL160W	543
YPL147W	5
YPL107W	2
YPL169C	26
YPR169W-A	0
YPR170W-A	0
YPR014C	1
YPR049C	11
YPL087W	32
YPR115W	16
YPL184C	56
YPR111W	3
YPR203W	1
YPR189W	58
YPR034W	14
YPL189W	2
YPL246C	19
YPL020C	9
YPL255W	2
YPL196W	3
YPR135W	23
YPR044C	2
YPL061W	267
YPL238C	5
YPL052W	15
YPR112C	26
YPL186C	0
YPR148C	28
YPL276W	0
YPL280W	0
YPR143W	1
YPL261C	0
YPL034W	6
YPL116W	13
YPL131W	1894
YPR017C	8
YPL012W	61
YPL017C	0
YPL010W	84
YPR173C	6
YPL233W	8
YPR024W	44
YPL152W-A	0
YPL187W	338
YPR191W	53
YPR170C	0
YPR123C	2
YPR142C	0
YPL063W	7
YPR007C	0
YPR084W	3
YPL149W	25
YPL089C	0
YPR166C	4
YPR167C	3
YPL231W	2984
YPR025C	8
YPL098C	12
YPR147C	21
YPL129W	20
YPR153W	1
YPR164W	36
YPL026C	18
YPR001W	1
YPL282C	0
YPR178W	3
YPR061C	0
YPL180W	10
YPL142C	14
YPL019C	122
YPL258C	3
YPL022W	4
YPL279C	7
YPL044C	0
YPR193C	0
YPL001W	19
YPR083W	6
YPR195C	1
YPL057C	15
YPL211W	63
YPL041C	5
YPR003C	9
YPL181W	8
YPR168W	2
YPL185W	0
YPL040C	8
YPL070W	7
YPR159W	119
YPL002C	10
snR51	9
YPL227C	15
YPL067C	9
YPL236C	11
YPL151C	5
YPL234C	133
YPL015C	11
YPR035W	882
YPR037C	13
YPR184W	4
YPL135W	34
YPL215W	17
YPL112C	16
tK(UUU)P	2
YPR146C	13
YPR087W	3
tW(CCA)P	15
YPL154C	234
YPL136W	1
YPR094W	5
YPR074C	1244
YPL056C	0
YPL189C-A	7
YPR082C	4
YPR133C	12
YPL047W	7
YPL077C	7
YPR016W-A	0
YPL272C	2
YPR050C	1
YPR108W-A	0
YPR070W	18
YPL176C	15
YPL220W	916
YPL065W	6
YPL074W	8
YPL032C	14
YPL167C	2
tN(GUU)P	0
YPR185W	2
YPR160C-A	1
YPL038W	9
YPR145W	816
YPL165C	0
YPL193W	5
YPL003W	10
YPL178W	23
YPL013C	8
YPR012W	0
YPR042C	7
YPL103C	19
YPR028W	141
YPR039W	0
YPR089W	27
YPL075W	17
YPR196W	2
YPR077C	0
YPL024W	7
YPR008W	6
YPR071W	4
YPL182C	0
tC(GCA)P2	0
YPR062W	49
YPL277C	1
YPR125W	9
YPR131C	11
YPL221W	52
YPR073C	37
YPL262W	233
snR45	1150
YPR036W	610
YPL031C	13
YPL237W	172
YPL053C	46
YPR109W	19
YPR159C-A	0
YPL122C	17
YPL085W	19
YPR104C	12
YPR186C	6
YPR201W	1
YPL138C	6
YPR030W	1
YPR190C	19
YPL043W	20
YPL108W	5
YPL105C	28
YPL168W	11
YPR018W	4
YPR132W	802
YPL222C-A	12
YPR137W	15
YPL219W	5
tS(UGA)P	3
YPL029W	5
YPL113C	2
YPL190C	8
YPL241C	5
YPL281C	0
YPL023C	50
YPR043W	142
YPR116W	2
YPL252C	0
YPR047W	5
YPL119C-A	1
YPL194W	0
YPL157W	9
YPL177C	20
YPR165W	187
YPL037C	371
YPR093C	3
tG(GCC)P1	0
YPR066W	10
YPL247C	4
YPL101W	30
YPL064C	7
YPL256C	3
YPL099C	11
YPR023C	21
YPL093W	288
YPL134C	9
YPL153C	10
YPL222W	12
YPR075C	12
YPL118W	38
YPL239W	28
YPR136C	0
YPL033C	0
YPR045C	27
YPR038W	0
YPR011C	11
YPL100W	8
YPL076W	1
YPL027W	0
YPL271W	1
YPL128C	8
YPL139C	5
YPL005W	2
YPL148C	3
YPL080C	0
YPL265W	60
snR59	3
YPR052C	6
YPR145C-A	0
YPL096W	3
YPR078C	0
YPL104W	14
YPR074W-A	0
YPL283W-B	1
YPR162C	5
YPL030W	17
YPL069C	8
YPL188W	7
YPL201C	0
YPL207W	23
YPR021C	8
YPL253C	7
YPR040W	2
YPL143W	565
YPL132W	18
YPL171C	1
YPL126W	79
YPR063C	5
YPR187W	48
YPL007C	16
YPL209C	4
YPR182W	10
YPL242C	32
YPL205C	0
YPL278C	1
YPR086W	20
YPR117W	9
YPL096C-A	0
YPR092W	0
YPL086C	56
YPR005C	0
YPR046W	3
tK(CUU)P	1
YPL269W	4
YPL135C-A	2
YPR105C	26
YPL158C	5
tE(UUC)P	14
YPL094C	74
YPR176C	30
YPL191C	2
YPR204C-A	0
YPR163C	228
YPL229W	0
YPR160W	28
YPL049C	8
YPL066W	1
YPL183W-A	9
YPL235W	48
YPL141C	6
tF(GAA)P1	2
YPR144C	13
YPL249C-A	373
YPR128C	24
YPR054W	1
YPL156C	3
YPL173W	6
YPR098C	18
YPL260W	20
YPL251W	0
YPL016W	10
YPR095C	5
YPR079W	11
YPR010C	397
YPL046C	2
YPL021W	0
YPL268W	11
YPL283C	28
YPL206C	35
YPR055W	24
YPR138C	58
YPL243W	75
YPR127W	16
YPL095C	24
YPR027C	0
YPL232W	20
YPL124W	2
YPR041W	184
YPL083C	18
YPL048W	204
YPL120W	4
YPL117C	135
YPR126C	0
YPR091C	13
YPR059C	1
YPL214C	26
YPL203W	13
YPL273W	173
YPR081C	3
YPL011C	4
YPR097W	52
YPL274W	67
YPR158W	22
YPL050C	59
YPR114W	3
YPL110C	8
YPL161C	11
YPR022C	10
tT(UGU)P	0
YPR175W	29
YPL068C	1
YPL055C	1
YPL079W	1110
YPL150W	8
YPR192W	0
YPL226W	387
YPL115C	15
YPL283W-A	0
YPL170W	11
YPL245W	33
YPR140W	5
YPR048W	22
YPR102C	679
YPL036W	6
YPR015C	0
YPR133W-A	9
YPL146C	4
YPR107C	11
YPL035C	1
YPL082C	50
YPR064W	0
YPL216W	6
YPL152W	8
YPL230W	0
YPL159C	5
YPR183W	23
YPL204W	27
YPL109C	4
YPL249C	4
YPR154W	1
YPR026W	1
YPR076W	0
YPR170W-B	3
YPR016C	94
YPL060W	6
YPR029C	33
YPR002C-A	0
YPL106C	477
YPR085C	7
YPL008W	9
YPR152C	1
YPL212C	14
YPL119C	2
YPL078C	93
YPL195W	46
YPL025C	0
YPR060C	39
YPL199C	10
YPL228W	17
YPL018W	2
YPL259C	11
YPR150W	0
YPL072W	6
YPL130W	0
YPR179C	6
YPR096C	0
YPL028W	686
YPL174C	5
YPR031W	8
YPL257W-A	0
YPR158W-A	0
YPL257W-B	34
YPR158C-D	45
YPR137C-A	0
YPR137C-B	42
YPR158W-B	31
YPL060C-A	3
YPR158C-C	0
YMR172W	2
YMR027W	51
YML089C	0
YMR290C	58
YMR139W	12
YMR191W	25
YMR244C-A	7
YMR091C	13
YMR173W-A	2
YMR180C	3
YML020W	7
YML088W	9
YML077W	18
YML125C	161
YMR318C	210
YMR115W	9
YMR266W	52
YML057W	20
YML055W	29
YMR105C	11
YMR268C	4
YML133W-B	0
YML090W	0
YML101C	5
YMR012W	327
