Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/M12_IP3.bam
YGR191W	69
YGR270C-A	0
YGL227W	12
YGR081C	27
YGL243W	11
YGL194C-A	4
YGR148C	1647
YGL136C	15
YGR276C	27
YGL129C	40
tR(UCU)G2	0
YGR053C	4
YGR069W	0
YGL224C	23
YGL193C	0
YGL020C	73
YGL177W	4
YGL189C	2387
YGR122W	21
YGL003C	19
YGR210C	64
tG(GCC)G1	0
YGR079W	16
YGL115W	89
YGL105W	329
YGR026W	109
YGR087C	1
YGR278W	7
YGR042W	16
YGR043C	3
YGL165C	1
YGR110W	3
YGR089W	28
YGL158W	1
YGR262C	40
YGL200C	221
YGL117W	17
YGL186C	23
YGR010W	12
YGR198W	50
YGR137W	12
YGL058W	44
YGL226W	7
YGL055W	333
YGL184C	2
YGL024W	1
tV(AAC)G3	0
YGL151W	25
YGR101W	27
YGL230C	2
YGR103W	160
YGR096W	7
YGR112W	14
tI(AAU)G	0
YGL013C	31
YGL076C	2061
YGR067C	2
YGR094W	406
YGL226C-A	38
YGR045C	0
YGR175C	272
YGL008C	2246
YGR115C	3
YGR108W	73
YGR218W	122
YGR205W	32
YGL073W	20
YGL009C	298
YGL095C	44
YGL137W	223
YGL214W	0
YGR105W	57
YGR001C	103
tK(UUU)G1	0
YGL217C	0
YGL173C	254
YGL086W	25
YGR223C	22
tS(AGA)G	0
YGR077C	14
YGL052W	0
YGR285C	683
YGL080W	17
YGL207W	138
YGR261C	82
YGR226C	0
YGL140C	81
YGL078C	72
YGL199C	13
YGR164W	0
YGR150C	11
YGL006W-A	0
YGR196C	22
YGL197W	22
YGR136W	48
YGR153W	2
YGL159W	21
YGR286C	15
YGL254W	12
tH(GUG)G1	0
YGR023W	2
snR48	2
YGL063W	13
YGL154C	12
YGL035C	29
YGR009C	34
YGR034W	1691
YGL064C	5
YGR118W	1876
YGR277C	31
YGR232W	93
YGR227W	15
YGL142C	24
YGL143C	15
YGR222W	16
YGL045W	5
YGL253W	585
YGR257C	26
YGL131C	12
YGR064W	4
YGR263C	9
YGL049C	56
YGR296C-B	0
YGL202W	231
YGL258W-A	1
YGR133W	15
YGR109C	10
YGR037C	154
YGL077C	85
YGR111W	49
YGR016W	6
YGR245C	77
YGR287C	5
YGL244W	32
YGL057C	23
YGL187C	83
YGR180C	660
YGR116W	123
YGL181W	31
YGR202C	18
YGL127C	6
YGR203W	18
YGL150C	41
YGR134W	31
YGR095C	33
YGR214W	1548
YGR269W	0
YGR176W	0
YGL263W	19
YGR057C	17
YGL074C	0
YGR007W	71
YGR241C	19
YGR127W	12
YGL219C	9
YGL061C	11
YGR083C	78
YGL038C	25
YGL047W	9
YGR244C	76
YGR289C	4
YGL089C	160
YGL180W	5
YGR146C	15
YGL149W	0
YGL242C	68
YGR106C	417
YGR004W	17
YGR209C	267
YGR052W	8
YGR158C	31
YGR003W	17
YGR219W	0
YGL247W	8
YGR170W	29
YGR246C	26
YGL183C	1
YGR160W	28
YGR204C-A	3
YGR039W	0
YGL059W	12
YGL123W	5160
YGL099W	65
YGR102C	16
YGL233W	17
YGL072C	3
YGL056C	18
YGR104C	23
YGR240C	668
YGR243W	1
YGR275W	43
YGL088W	0
YGR020C	204
YGR100W	34
YGR231C	86
YGR215W	14
YGR018C	2
YGL152C	1
YGL212W	9
YGL066W	11
YGL060W	16
YGL185C	22
YGR145W	87
YGL011C	191
YGR147C	67
YGR036C	15
YGL122C	34
YGL261C	0
YGL041C	0
YGR099W	15
YGR046W	19
YGL188C-A	2
YGR216C	26
tG(UCC)G	0
YGR047C	21
YGR238C	10
YGR282C	520
YGL132W	0
tA(AGC)G	0
YGR169C	12
YGR063C	40
YGR256W	2
YGL036W	19
YGR192C	10361
YGL191W	94
YGR051C	0
YGR013W	17
YGR123C	182
YGL209W	8
YGL163C	22
YGR296C-A	1
YGL178W	19
YGL092W	85
YGR132C	163
YGL208W	11
tL(GAG)G	0
YGR059W	0
YGR114C	0
YGR128C	54
YGL246C	40
YGL190C	35
YGR033C	73
YGL112C	63
YGL001C	126
YGR168C	26
YGL093W	19
YGR120C	20
YGR027C	1577
YGL259W	0
YGR294W	0
YGR124W	308
YGL103W	3971
YGL062W	78
YGR049W	10
snR39	10
YGR076C	17
YGL161C	67
YGR062C	22
tV(AAC)G1	0
YGL237C	10
YGR024C	49
YGR184C	69
YGR292W	4
YGR151C	0
YGL034C	0
YGL067W	50
YGR072W	16
YGL229C	8
YGR055W	47
YGL044C	29
YGL054C	110
YGL119W	33
YGR068W-A	0
YGR206W	6
YGR121W-A	0
YGL130W	34
YGL042C	2
YGR090W	96
YGR221C	10
YGR143W	37
tR(UCU)G1	0
YGL218W	0
YGL198W	104
YGL083W	14
tC(GCA)G	1
YGR071C	21
YGR259C	1
YGR058W	6
YGL195W	349
YGL192W	0
YGL206C	289
YGR060W	223
YGL257C	45
YGL236C	15
YGR138C	57
YGR015C	10
YGL023C	20
YGL144C	15
YGL071W	3
tK(CUU)G3	0
YGR080W	34
YGL116W	16
YGR035C	5
YGL201C	48
YGR212W	3
YGR154C	10
YGL241W	20
YGL262W	0
YGR247W	28
YGR199W	37
YGL260W	0
YGR179C	13
YGR011W	1
YGL111W	66
snR39B	13
YGR073C	1
YGR155W	521
YGL114W	24
YGL255W	29
YGR066C	0
YGR233C	35
YGR092W	26
YGL041W-A	16
YGR171C	17
tW(CCA)G2	0
YGL171W	34
YGL029W	19
YGR040W	14
YGR220C	34
YGR268C	10
YGL147C	2608
tK(CUU)G1	0
YGR144W	1
YGR178C	124
YGR113W	19
YGL203C	31
YGL048C	164
YGR207C	51
YGR258C	15
YGL091C	26
YGR093W	27
YGR119C	56
YGR213C	3
YGR061C	376
YGL182C	0
YGR139W	0
YGR121C	1
YGL043W	73
YGR280C	22
YGL085W	13
YGL031C	1833
YGR117C	29
YGR254W	1295
YGR235C	46
YGL124C	26
YGR236C	0
YGL164C	5
YGR293C	1
tL(CAA)G1	0
YGR264C	281
YGL234W	206
YGL109W	1
YGL238W	100
YGL041C-B	0
YGR056W	21
YGR201C	20
YGR239C	7
YGR169C-A	12
YGR185C	282
YGR189C	77
YGR022C	0
YGR290W	0
YGL205W	0
tK(CUU)G2	0
YGL221C	127
YGL108C	6
YGL069C	7
YGL135W	2203
YGR253C	228
YGL053W	14
YGL101W	64
YGR271C-A	32
YGR267C	143
YGR234W	339
YGL251C	7
YGL141W	23
YGL245W	471
YGL007W	1
YGL005C	26
YGL215W	15
YGR173W	66
YGL249W	2
YGR161W-C	5
YGR229C	63
YGR070W	4
YGR135W	235
YGL014C-A	0
YGR225W	1
YGL258W	0
tT(UGU)G1	0
YGL139W	32
YGL172W	45
YGR088W	13
YGL126W	58
YGR140W	17
YGR129W	8
YGL027C	63
tL(CAA)G2	0
YGL231C	105
YGL019W	108
tR(UCU)G3	0
YGR017W	63
YGR107W	0
YGL039W	51
tL(CAA)G3	0
YGL123C-A	169
YGL002W	25
YGR044C	98
YGR193C	49
YGL033W	0
YGR165W	38
YGL030W	1522
YGL128C	3
YGL063C-A	1
YGL007C-A	1
YGL175C	2
YGL223C	10
YGR190C	2
YGL004C	11
YGL148W	322
YGR281W	37
tH(GUG)G2	0
tF(GAA)G	0
YGR078C	19
YGL133W	24
tV(AAC)G2	0
YGR295C	57
YGR048W	36
YGR065C	17
YGL051W	8
YGL220W	18
YGR019W	28
YGL010W	6
YGL090W	5
YGR054W	55
YGR174W-A	0
YGL032C	0
tE(UUC)G2	0
YGL179C	11
tE(UUC)G3	0
YGR002C	24
YGL134W	14
YGL235W	0
YGL006W	51
YGR028W	11
YGR283C	25
YGR249W	4
snR82	2949
snR7-L	1
YGL232W	87
YGL157W	96
YGL118C	0
YGR012W	29
YGR242W	0
YGR014W	35
YGR038C-A	0
YGR161C-C	0
YGR027W-A	0
YGR109W-A	0
YGR027W-B	114
YGR038C-B	92
YGR161C-D	72
YGR161W-A	0
YGR109W-B	2
YGR161W-B	27
YLL050C	554
YLL032C	13
YLR466W	21
YLR054C	1
YLR437C	25
YLR217W	5
YLL056C	4
YLR128W	10
YLR279W	1
YLR075W	7695
YLR052W	30
YLR159C-A	0
YLR025W	36
YLR049C	27
YLR308W	0
YLR032W	24
ETS2-2	2
YLR251W	0
YLR321C	14
YLR327C	3
YLR154C-H	0
YLR247C	34
YLR167W	5540
YLR220W	55
YLR455W	41
YLR282C	0
YLR094C	12
YLR272C	20
YLR264C-A	1
YLR338W	3
YLR181C	35
YLR458W	0
YLR180W	387
YLR250W	132
YLR222C-A	2
YLR424W	11
YLR253W	29
YLR390W-A	36
YLR233C	13
YLR347W-A	0
YLR117C	24
YLR110C	4000
YLR072W	21
YLR069C	41
YLR403W	25
YLR008C	75
YLR231C	26
YLR264W	100
YLR164W	4
YLR079W	47
YLR103C	12
YLR170C	12
YLR228C	24
YLL036C	32
YLR467C-A	0
YLR198C	2
snR61	1
YLR411W	1
YLR056W	245
YLR429W	122
YLL060C	6
YLR310C	55
YLR342W	907
YLR017W	110
tL(UAG)L2	0
YLR304C	412
YLL052C	4
YLR027C	315
YLR214W	147
ITS2-2	210
YLL062C	1
YLR378C	60
YLR023C	16
YLR425W	12
YLR073C	16
YLL008W	83
YLL063C	8
YLR449W	155
YLL046C	1
YLR089C	32
RDN18-1	0
YLR020C	37
YLR190W	44
YLR045C	18
YLR285W	122
YLR322W	0
YLR276C	146
YLR346C	1
YLR156W	0
YLR135W	14
YLR261C	0
YLL066C	10
YLR077W	16
YLR144C	18
YLR414C	71
YLR030W	1
YLR301W	223
YLR252W	1
YLR427W	23
YLR200W	37
YLR150W	1414
YLL021W	48
YLR078C	47
YLR153C	220
YLR404W	25
YLR014C	21
YLL005C	1
tQ(UUG)L	0
YLR262C	14
YLR296W	0
YLR234W	7
YLR096W	36
YLR271W	5
YLR033W	22
YLR278C	10
YLL055W	6
YLR266C	17
YLL030C	0
YLR323C	15
YLR007W	22
YLR406C-A	0
YLL015W	33
YLR343W	0
YLR269C	0
tN(GUU)L	0
YLR210W	18
YLR058C	133
YLR145W	8
YLR080W	1
YLR443W	28
YLR325C	638
YLL006W	21
YLR074C	95
RDN5-5	1
YLR311C	0
YLR191W	19
YLR235C	0
YLR364C-A	0
ITS2-1	221
YLR288C	16
YLL001W	32
YLR409C	86
YLR099C	24
YLR131C	13
YLR362W	23
YLR256W	31
YLR068W	18
YLR101C	6
YLR341W	0
YLL054C	21
YLR186W	131
YLR143W	36
YLR368W	26
YLR393W	3
YLR176C	5
YLR126C	13
YLR099W-A	6
YLR423C	10
YLR357W	23
YLR197W	444
ETS1-1	4896
YLR187W	8
RDN5-2	1
YLL034C	62
YLL023C	14
YLR065C	52
YLL031C	39
YLR419W	32
YLR149C-A	1
YLR294C	16
YLR405W	40
YLR157C-C	0
YLR463C	1
YLR026C	18
YLR267W	1
YLR093C	63
YLR085C	21
YLR246W	16
YLR433C	38
YLR227C	13
YLR012C	0
YLR111W	2
YLR152C	11
YLR370C	47
YLL026W	208
YLR289W	5
YLL066W-B	1
YLR114C	40
YLR213C	11
YLR146C	57
YLR445W	0
RDN18-2	0
YLR169W	1
YLR202C	2
YLL053C	3
YLR333C	748
YLR082C	14
YLR193C	25
YLL043W	62
YLR337C	7
YLL066W-A	0
YLR039C	30
YLR457C	5
YLR377C	1
YLR104W	35
YLR319C	21
YLR184W	0
YLR317W	2
YLL003W	12
YLR004C	2
YLR407W	27
YLR336C	32
YLR430W	55
YLR436C	23
YLR347C	107
YLR324W	23
tV(AAC)L	0
YLR460C	19
YLR113W	89
YLR046C	1
YLR125W	0
YLR196W	98
YLR363W-A	28
YLL061W	5
YLR119W	16
snR57	11
YLL020C	0
YLR163C	36
YLL014W	63
YLR129W	86
tD(GUC)L2	0
YLR173W	8
YLR090W	38
YLR286W-A	0
snR55	20
YLR259C	503
YLR219W	21
YLR401C	52
YLL058W	8
YLR177W	27
YLR415C	0
YLR467W	23
YLR302C	0
YLR185W	888
YLR060W	277
YLR313C	9
YLR303W	0
YLR154W-B	12
YLL029W	56
YLL047W	0
YLR285C-A	12
YLR001C	23
snR79	1
YLR465C	1
YLR015W	19
YLR432W	181
YLR081W	0
YLR166C	43
YLR383W	13
YLR035C	5
YLR044C	2994
YLR293C	209
YLR399W-A	0
YLR192C	108
YLR300W	305
YLR098C	10
YLR448W	718
YLR381W	14
YLR280C	0
snR44	204
YLR367W	448
YLR309C	12
YLR299W	12
YLR224W	38
YLR029C	5337
YLR373C	15
YLR092W	6
YLL018C-A	10
RDN25-2	0
YLR066W	61
RDN58-1	0
YLR146W-A	2
YLR175W	352
YLR402W	0
YLR158C	48
YLL051C	19
YLR314C	70
YLR438C-A	28
YLR209C	60
YLR019W	37
YLR123C	1
YLR353W	14
YLR361C	20
YLL033W	12
YLR389C	49
YLR438W	79
YLR290C	39
YLR270W	55
YLR194C	46
YLR006C	27
YLR223C	42
YLR195C	99
YLL016W	5
YLL067W-A	1
YLR398C	53
YLR418C	34
YLR010C	3
YLR307W	0
YLR356W	17
YLR431C	9
YLR109W	367
tI(UAU)L	8
YLR364W	2
YLR106C	252
YLR083C	102
YLR274W	34
YLR413W	134
YLR412C-A	0
YLR340W	1303
YLR055C	31
YLR254C	14
YLL017W	0
YLR121C	27
tA(AGC)L	0
YLL042C	3
YLR157W-D	1
YLR211C	5
YLR400W	0
YLR105C	42
YLR142W	1
YLR376C	4
YLR318W	6
YLR239C	23
YLR262C-A	123
tE(UUC)L	0
YLL037W	0
YLR452C	67
YLR372W	178
YLR154W-C	136
ETS2-1	0
YLR363C	28
YLR207W	25
YLR312W-A	38
YLR188W	44
YLR011W	10
YLR159W	1
YLR328W	40
YLR171W	2
YLR241W	39
YLR245C	10
YLR360W	19
snR30	2408
YLR205C	3
RDN25-1	0
YLR161W	0
YLR287C	43
YLR366W	0
YLR410W	87
YLR230W	24
YLR097C	28
YLR397C	42
YLR120C	57
YLR335W	45
YLR399C	89
YLL044W	157
YLR453C	7
YLL057C	1
YLR388W	171
YLR249W	4346
YLR151C	1
YLR260W	27
YLL010C	16
YLR133W	19
YLR329W	0
snR6	13
YLL011W	60
YLR384C	132
YLR203C	44
YLR156C-A	0
YLR394W	7
YLR021W	13
YLR331C	0
YLR450W	47
YLR140W	0
YLR157W-E	1
YLR390W	6
YLR291C	150
RDN5-4	0
YLR408C	1
YLR240W	10
YLR018C	55
YLR344W	610
YLR412W	34
YLR447C	539
YLR361C-A	9
YLR112W	7
YLR435W	47
YLR084C	36
snR34	249
YLR091W	21
YLR275W	22
YLR102C	15
YLR263W	4
YLR379W	1
tL(UAG)L1	0
YLR459W	17
YLR316C	21
YLR277C	37
tP(UGG)L	1
YLR229C	242
YLR120W-A	0
YLR048W	2031
YLL059C	0
YLR238W	25
YLR283W	31
YLR298C	14
YLR232W	0
YLR086W	22
YLR053C	0
YLL041C	21
YLR330W	81
YLR244C	153
YLR299C-A	0
YLL019W-A	0
YLR258W	25
YLR174W	3
YLR444C	1
YLR315W	1
YLR374C	4
YLR154W-F	3
tR(ACG)L	0
YLR172C	95
YLR273C	3
tK(UUU)L	0
YLL012W	20
YLR022C	102
YLR382C	10
YLR041W	1
YLR466C-A	1
YLR268W	39
YLR420W	321
ITS1-1	91
YLR137W	5
YLR087C	34
YLL049W	15
tL(CAA)L	0
RDN37-1	0
YLR426W	26
YLL035W	25
YLL009C	11
YLR036C	19
YLR118C	79
ETS1-2	4877
YLR406C	327
ITS1-2	91
YLR136C	4
YLR385C	3
YLR281C	1
YLR138W	46
YLL019C	10
YLR284C	12
YLR295C	26
YLR307C-A	1
YLR349W	4
YLR248W	74
YLL006W-A	0
YLR127C	13
YLR002C	55
YLR168C	15
YLR342W-A	13
YLR031W	2
RDN5-3	1
YLR189C	30
YLR358C	0
YLR134W	32
YLR051C	54
YLR466C-B	0
YLR215C	17
YLR206W	19
tI(AAU)L2	0
YLR201C	35
YLL018C	183
YLL025W	2
YLR392C	5
YLR063W	13
tA(UGC)L	0
YLR124W	0
YLR350W	31
YLR312C	1
YLR204W	14
YLL007C	5
YLR141W	10
tD(GUC)L1	0
YLL038C	14
YLR257W	152
YLR108C	7
YLR163W-A	0
YLR416C	0
YLR375W	44
YLR287C-A	607
YLR154W-E	0
YLR155C	35
tS(AGA)L	0
YLR003C	85
YLR221C	100
YLR355C	734
YLR464W	2
YLR446W	0
YLR237W	31
YLR441C	2550
YLR178C	19
YLR028C	160
YLR043C	302
YLR218C	5
YLR243W	59
YLR148W	28
YLR162W-A	0
YLR462W	0
RDN37-2	0
YLR095C	28
YLR199C	15
YLR154W-A	9
YLR154C	22
YLL064C	2
YLR461W	1
tL(UAA)L	0
YLR265C	28
YLR428C	4
YLR242C	13
YLR351C	179
YLR306W	10
YLR130C	72
YLL028W	22
YLR183C	43
tR(CCG)L	0
YLR042C	3
YLR396C	29
YLR122C	0
YLR326W	6
YLR024C	17
YLR442C	15
YLR380W	12
YLR061W	1329
YLR386W	14
YLR387C	39
YLR422W	50
YLR354C	303
YLR434C	2
YLL039C	126
YLR149C	2
YLR208W	231
RDN5-6	2
YLR115W	26
YLR005W	23
YLR147C	16
YLR076C	217
YLR162W	1
YLR451W	12
YLR212C	21
YLR454W	70
YLR437C-A	1
YLR064W	24
YLR132C	8
YLR182W	22
YLR038C	26
YLR107W	28
YLR139C	1
YLR305C	58
YLR339C	21
YLR062C	53
YLR334C	0
YLL002W	15
YLR070C	3
YLR157C	61
YLR226W	23
YLL048C	141
YLL024C	1928
YLR009W	116
YLR057W	24
YLR348C	54
YLR439W	2
YLR236C	1
YLR345W	16
YLR050C	39
YLR332W	12
YLR369W	20
YLL065W	0
tX(XXX)L	0
RDN5-1	0
YLR417W	18
YLR179C	444
YLR013W	0
YLR116W	8
YLR371W	31
YLR222C	87
YLR365W	0
YLR440C	33
YLR059C	60
YLR165C	7
YLR421C	89
YLL027W	41
YLR292C	53
YLR034C	31
YLR016C	30
YLR255C	1
YLR297W	19
YLR225C	54
YLR047C	3
YLL022C	29
tI(AAU)L1	0
YLR395C	37
YLL067C	11
YLR359W	221
YLR456W	7
YLR067C	15
RDN58-2	0
YLR040C	52
YLL013C	20
YLR320W	20
YLL045C	3228
YLR352W	12
YLR160C	37
YLR071C	34
YLR286C	125
YLR037C	1
YLL004W	12
YLR100W	148
YLR088W	41
YLR216C	405
YLL040C	90
YLR154C-G	0
YLR410W-B	33
YLR410W-A	0
YLR157C-A	0
YLR256W-A	40
YLR035C-A	57
YLR227W-A	0
YLR157C-B	101
YLR227W-B	122
YPL071C	6
YPL208W	38
YPL102C	0
YPL217C	82
YPL197C	2
YPR139C	53
YPR169W	64
YPL257W	5
snR41	69
YPL009C	55
YPL183C	65
YPR065W	8
YPR099C	1
YPR032W	13
tM(CAU)P	0
YPR194C	0
YPL084W	31
YPR101W	13
YPL179W	39
YPL224C	13
tG(GCC)P2	0
snR17b	6507
YPR204W	4
YPR103W	115
YPR155C	10
YPL250W-A	135
YPL244C	40
YPR141C	11
YPL275W	0
YPR156C	68
YPL240C	255
YPR188C	51
YPL111W	62
YPR119W	35
YPL192C	0
YPL059W	85
YPL218W	458
tI(AAU)P1	0
YPL264C	3
YPL198W	1052
YPL006W	21
YPR161C	33
YPL145C	69
YPL092W	24
YPR181C	106
YPR171W	11
YPR122W	11
YPL091W	88
YPL137C	44
YPL014W	11
YPL164C	11
YPL163C	8
YPR069C	340
YPL038W-A	0
YPR072W	62
YPR067W	24
YPL175W	22
YPL088W	14
YPL125W	40
YPL090C	3674
YPR120C	14
YPR198W	15
YPR053C	4
YPR106W	19
YPL250C	3
YPL051W	19
YPR013C	3
YPL121C	0
YPR068C	13
YPR160W-A	0
YPR202W	3
YPL270W	26
YPL248C	3
YPR058W	86
YPL004C	110
YPR110C	263
YPL042C	25
YPR149W	195
YPL172C	8
YPR009W	48
YPL039W	7
YPR051W	32
YPR134W	8
YPR118W	171
YPR019W	36
YPL213W	14
YPR121W	5
YPL054W	0
YPL123C	8
YPL144W	17
YPR036W-A	97
YPL140C	17
snR70	309
YPL202C	25
YPL114W	1
tI(AAU)P2	0
YPL045W	16
YPL267W	6
YPL133C	13
tA(AGC)P	0
YPL263C	58
YPL097W	9
YPR130C	5
YPR177C	0
YPR124W	185
YPR157W	26
YPR004C	72
YPR080W	9951
YPL162C	16
YPL200W	0
YPR057W	20
YPR100W	19
YPR033C	210
YPR174C	10
YPR151C	0
YPR180W	26
YPL210C	62
tC(GCA)P1	0
YPL155C	19
YPL225W	202
YPL081W	269
YPL266W	96
YPR002W	7
YPL127C	61
YPR108W	90
YPR172W	44
tF(GAA)P2	0
YPR200C	1
YPL058C	118
YPL073C	0
YPR197C	0
YPR088C	133
YPL254W	25
YPR010C-A	6
YPL223C	2
YPR056W	20
YPR006C	21
YPR129W	81
YPR199C	23
YPL062W	0
YPR113W	153
YPL166W	3
YPR020W	37
YPL160W	468
YPL147W	16
YPL107W	16
YPL169C	41
YPR169W-A	0
YPR170W-A	0
YPR014C	0
YPR049C	17
YPL087W	64
YPR115W	25
YPL184C	57
YPR111W	10
YPR203W	2
YPR189W	55
YPR034W	32
YPL189W	1
YPL246C	66
YPL020C	28
YPL255W	8
YPL196W	18
YPR135W	18
YPR044C	46
YPL061W	266
YPL238C	26
YPL052W	24
YPR112C	63
YPL186C	1
YPR148C	65
YPL276W	0
YPL280W	0
YPR143W	51
YPL261C	0
YPL034W	14
YPL116W	16
YPL131W	2943
YPR017C	14
YPL012W	144
YPL017C	0
YPL010W	180
YPR173C	53
YPL233W	11
YPR024W	40
YPL152W-A	0
YPL187W	519
YPR191W	57
YPR170C	4
YPR123C	9
YPR142C	5
YPL063W	42
YPR007C	0
YPR084W	2
YPL149W	47
YPL089C	24
YPR166C	22
YPR167C	6
YPL231W	853
YPR025C	21
YPL098C	60
YPR147C	36
YPL129W	107
YPR153W	1
YPR164W	20
YPL026C	19
YPR001W	3
YPL282C	0
YPR178W	13
YPR061C	9
YPL180W	16
YPL142C	33
YPL019C	475
YPL258C	3
YPL022W	19
YPL279C	15
YPL044C	1
YPR193C	0
YPL001W	14
YPR083W	8
YPR195C	0
YPL057C	28
YPL211W	174
YPL041C	19
YPR003C	8
YPL181W	30
YPR168W	10
YPL185W	1
YPL040C	10
YPL070W	11
YPR159W	102
YPL002C	19
snR51	8
YPL227C	46
YPL067C	30
YPL236C	14
YPL151C	18
YPL234C	265
YPL015C	38
YPR035W	497
YPR037C	40
YPR184W	7
YPL135W	84
YPL215W	21
YPL112C	71
tK(UUU)P	0
YPR146C	4
YPR087W	4
tW(CCA)P	0
YPL154C	227
YPL136W	0
YPR094W	7
YPR074C	472
YPL056C	1
YPL189C-A	5
YPR082C	9
YPR133C	66
YPL047W	8
YPL077C	11
YPR016W-A	0
YPL272C	0
YPR050C	3
YPR108W-A	0
YPR070W	22
YPL176C	32
YPL220W	2116
YPL065W	7
YPL074W	23
YPL032C	59
YPL167C	7
tN(GUU)P	0
YPR185W	8
YPR160C-A	0
YPL038W	16
YPR145W	251
YPL165C	1
YPL193W	25
YPL003W	11
YPL178W	70
YPL013C	24
YPR012W	0
YPR042C	31
YPL103C	20
YPR028W	366
YPR039W	0
YPR089W	29
YPL075W	27
YPR196W	14
YPR077C	0
YPL024W	12
YPR008W	20
YPR071W	5
YPL182C	0
tC(GCA)P2	0
YPR062W	129
YPL277C	1
YPR125W	35
YPR131C	21
YPL221W	72
YPR073C	89
YPL262W	136
snR45	545
YPR036W	551
YPL031C	71
YPL237W	457
YPL053C	63
YPR109W	26
YPR159C-A	0
YPL122C	41
YPL085W	56
YPR104C	26
YPR186C	13
YPR201W	1
YPL138C	15
YPR030W	4
YPR190C	43
YPL043W	63
YPL108W	11
YPL105C	41
YPL168W	7
YPR018W	9
YPR132W	1776
YPL222C-A	4
YPR137W	45
YPL219W	10
tS(UGA)P	0
YPL029W	11
YPL113C	3
YPL190C	32
YPL241C	43
YPL281C	0
YPL023C	65
YPR043W	969
YPR116W	7
YPL252C	17
YPR047W	11
YPL119C-A	1
YPL194W	14
YPL157W	16
YPL177C	51
YPR165W	330
YPL037C	1187
YPR093C	6
tG(GCC)P1	0
YPR066W	7
YPL247C	12
YPL101W	59
YPL064C	17
YPL256C	40
YPL099C	13
YPR023C	46
YPL093W	217
YPL134C	16
YPL153C	10
YPL222W	14
YPR075C	39
YPL118W	70
YPL239W	106
YPR136C	0
YPL033C	0
YPR045C	47
YPR038W	0
YPR011C	22
YPL100W	19
YPL076W	5
YPL027W	0
YPL271W	41
YPL128C	24
YPL139C	13
YPL005W	7
YPL148C	3
YPL080C	0
YPL265W	47
snR59	1
YPR052C	42
YPR145C-A	1
YPL096W	18
YPR078C	0
YPL104W	12
YPR074W-A	0
YPL283W-B	0
YPR162C	17
YPL030W	32
YPL069C	15
YPL188W	23
YPL201C	0
YPL207W	53
YPR021C	24
YPL253C	4
YPR040W	6
YPL143W	1212
YPL132W	21
YPL171C	0
YPL126W	112
YPR063C	83
YPR187W	153
YPL007C	18
YPL209C	10
YPR182W	14
YPL242C	49
YPL205C	0
YPL278C	1
YPR086W	110
YPR117W	16
YPL096C-A	5
YPR092W	0
YPL086C	49
YPR005C	1
YPR046W	9
tK(CUU)P	0
YPL269W	9
YPL135C-A	5
YPR105C	33
YPL158C	23
tE(UUC)P	0
YPL094C	135
YPR176C	37
YPL191C	9
YPR204C-A	1
YPR163C	294
YPL229W	3
YPR160W	11
YPL049C	58
YPL066W	13
YPL183W-A	20
YPL235W	74
YPL141C	12
tF(GAA)P1	0
YPR144C	31
YPL249C-A	1546
YPR128C	47
YPR054W	3
YPL156C	6
YPL173W	23
YPR098C	38
YPL260W	37
YPL251W	2
YPL016W	22
YPR095C	18
YPR079W	6
YPR010C	369
YPL046C	1
YPL021W	0
YPL268W	26
YPL283C	24
YPL206C	35
YPR055W	24
YPR138C	35
YPL243W	86
YPR127W	46
YPL095C	42
YPR027C	0
YPL232W	78
YPL124W	7
YPR041W	245
YPL083C	39
YPL048W	105
YPL120W	13
YPL117C	152
YPR126C	1
YPR091C	38
YPR059C	1
YPL214C	18
YPL203W	20
YPL273W	229
YPR081C	10
YPL011C	26
YPR097W	52
YPL274W	49
YPR158W	29
YPL050C	75
YPR114W	27
YPL110C	16
YPL161C	11
YPR022C	27
tT(UGU)P	0
YPR175W	22
YPL068C	2
YPL055C	5
YPL079W	1812
YPL150W	16
YPR192W	1
YPL226W	289
YPL115C	20
YPL283W-A	1
YPL170W	15
YPL245W	56
YPR140W	21
YPR048W	36
YPR102C	1745
YPL036W	5
YPR015C	1
YPR133W-A	19
YPL146C	55
YPR107C	28
YPL035C	0
YPL082C	89
YPR064W	1
YPL216W	9
YPL152W	25
YPL230W	1
YPL159C	19
YPR183W	82
YPL204W	58
YPL109C	15
YPL249C	11
YPR154W	9
YPR026W	5
YPR076W	0
YPR170W-B	23
YPR016C	270
YPL060W	6
YPR029C	44
YPR002C-A	0
YPL106C	661
YPR085C	15
YPL008W	10
YPR152C	15
YPL212C	53
YPL119C	7
YPL078C	153
YPL195W	65
YPL025C	1
YPR060C	76
YPL199C	86
YPL228W	28
YPL018W	5
YPL259C	42
YPR150W	1
YPL072W	7
YPL130W	0
YPR179C	15
YPR096C	1
YPL028W	381
YPL174C	19
YPR031W	13
YPL257W-A	0
YPR158W-A	0
YPL257W-B	98
YPR158C-D	125
YPR137C-A	0
YPR137C-B	99
YPR158W-B	99
YPL060C-A	7
YPR158C-C	0
YMR172W	6
YMR027W	79
YML089C	0
YMR290C	151
YMR139W	20
YMR191W	41
YMR244C-A	17
YMR091C	65
YMR173W-A	6
YMR180C	15
YML020W	9
YML088W	28
YML077W	23
YML125C	170
YMR318C	303
YMR115W	13
YMR266W	93
YML057W	18
YML055W	48
YMR105C	13
YMR268C	6
YML133W-B	0
